class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,44260.0,29.0,299.0,0.0,3.0,2173.0,-0.75,-0.03,0.09,0.08,0.07,0.7,12.75,32.94,80.87,4.57,-8.16,1.39,11,5830
0,44473.0,36.0,74.0,0.0,0.0,1683.0,0.31,0.04,0.13,0.04,0.04,0.51,5.62,25.44,80.31,3.33,-8.83,1.5,11,5830
0,44691.0,31.0,17.0,2.0,0.0,2344.0,-0.18,0.05,0.15,0.07,0.05,0.5,359.56,19.06,79.81,3.02,-9.06,1.79,11,5830
0,44908.0,29.0,11.0,2.0,0.0,2507.0,-0.15,0.02,0.1,0.01,0.02,0.14,356.31,15.75,79.5,2.5,-9.26,1.82,11,5830
0,45128.0,25.0,22.0,1.0,1.0,2589.0,0.01,0.02,0.14,0.01,0.0,-0.05,356.0,15.5,79.37,2.64,-9.25,1.88,11,5830
0,45349.0,35.0,105.0,1.0,1.0,1769.0,-0.35,-0.01,0.16,-0.06,-0.07,-0.22,357.06,16.87,79.56,2.52,-9.23,1.84,11,5830
0,45565.0,33.0,509.0,0.0,3.0,1659.0,-0.46,0.15,0.16,-0.16,-0.12,-0.88,1.81,22.56,80.81,3.26,-8.68,1.55,11,5830
0,45782.0,26.0,523.0,0.0,1.0,2124.0,0.52,-0.02,-0.05,-0.12,-0.09,-0.58,12.63,33.75,82.94,5.97,-8.11,0.94,11,5830
0,46004.0,25.0,991.0,2.0,1.0,2036.0,0.09,0.1,-0.03,-0.07,-0.07,-0.66,18.56,39.94,84.06,6.39,-7.36,0.73,11,5830
0,46225.0,27.0,1157.0,0.0,1.0,1787.0,0.41,0.21,-0.03,-0.06,0.11,-1.05,29.87,50.38,83.0,7.34,-5.82,0.79,11,5830
0,46446.0,31.0,1326.0,0.0,5.0,1736.0,0.65,0.2,-0.05,-0.04,0.12,-0.77,43.81,62.69,79.06,9.37,-4.21,0.79,11,5830
0,46666.0,35.0,1005.0,0.0,0.0,1107.0,1.58,0.14,-0.36,0.03,0.27,-0.38,53.19,70.5,70.0,10.35,-2.94,0.64,11,5830
