class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,22698.0,25.0,4.0,0.0,2.0,2667.0,-0.25,-0.02,0.19,0.0,0.0,0.03,351.75,10.44,78.94,1.53,-9.49,2.04,11,5823
0,22915.0,29.0,787.0,0.0,0.0,1810.0,-0.88,0.14,0.13,-0.07,-0.14,-0.57,353.5,12.88,79.25,2.16,-9.13,2.02,11,5823
0,23141.0,37.0,27.0,2.0,1.0,1643.0,0.66,0.21,-0.02,-0.19,-0.06,-1.05,5.06,24.75,80.62,4.57,-8.58,1.39,11,5823
0,23363.0,37.0,233.0,2.0,3.0,1517.0,0.31,0.18,0.12,-0.1,-0.04,-0.69,15.06,34.56,81.75,5.88,-7.79,1.28,11,5823
0,23581.0,29.0,535.0,3.0,0.0,1941.0,0.23,0.13,-0.03,-0.14,-0.14,-0.72,22.94,42.25,82.81,6.83,-7.05,0.86,11,5823
0,23802.0,29.0,616.0,0.0,0.0,1847.0,-0.11,0.12,0.05,-0.12,-0.08,-0.73,32.0,51.0,84.19,7.51,-6.0,0.67,11,5823
0,24017.0,5.0,1050.0,2.0,0.0,1609.0,-0.59,0.0,-0.07,-0.09,-0.03,-0.69,41.63,60.19,85.37,8.88,-4.69,0.36,11,5823
0,24233.0,35.0,565.0,0.0,3.0,1095.0,0.91,-0.01,-0.1,-0.06,0.08,-0.34,49.88,67.56,85.56,9.47,-3.65,0.16,11,5823
0,24452.0,29.0,21.0,0.0,0.0,1190.0,0.47,0.01,-0.07,0.08,0.06,0.64,47.0,64.06,81.81,9.29,-4.22,0.53,11,5823
0,24668.0,26.0,108.0,0.0,2.0,1838.0,-0.3,0.08,-0.12,0.15,0.04,1.12,35.56,53.44,82.06,7.52,-5.78,0.74,11,5823
0,24884.0,25.0,316.0,1.0,2.0,2031.0,-0.57,0.11,0.0,0.22,0.06,1.02,20.56,39.81,81.06,5.7,-7.32,1.15,11,5823
