class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,102164.0,35.0,17.0,0.0,1.0,2059.0,0.55,0.25,0.35,-0.04,-0.02,0.97,4.31,45.5,78.75,7.49,-6.55,1.68,11,3709
2,102382.0,35.0,717.0,1.0,1.0,2210.0,-0.15,0.18,0.27,-0.02,-0.0,0.76,353.5,34.63,80.94,4.98,-7.82,1.45,11,3709
2,102598.0,27.0,11.0,1.0,2.0,2741.0,-2.31,0.62,0.09,0.03,0.1,-1.4,353.31,34.31,80.94,3.89,-7.27,1.37,11,3709
2,102820.0,21.0,5.0,830.0,3240.0,3112.0,-1.79,0.97,1.29,0.15,0.18,-2.8,27.12,65.69,67.62,14.49,-1.54,1.66,11,3709
2,103041.0,28.0,9.0,1043.0,13.0,2668.0,0.5,0.15,-0.04,-0.03,-0.06,0.19,42.94,78.12,37.19,10.1,-1.06,1.56,11,3709
2,103258.0,27.0,9.0,826.0,12.0,2699.0,0.19,-0.12,0.09,0.04,-0.03,0.09,42.0,77.75,41.06,9.77,-1.48,1.65,11,3709
2,103475.0,35.0,17.0,0.0,0.0,1637.0,-0.24,0.03,-0.1,-0.01,-0.01,0.08,40.38,76.94,46.81,9.3,-1.58,1.4,11,3709
2,103691.0,69.0,18.0,2.0,4.0,1566.0,0.51,-0.29,0.15,-0.04,-0.07,-0.01,41.69,78.06,44.0,10.1,-1.69,1.61,11,3709
2,103909.0,31.0,16.0,1.0,2.0,1675.0,-0.16,0.16,0.44,0.07,0.01,0.81,35.5,73.56,57.94,9.23,-2.18,1.91,11,3709
2,104127.0,35.0,16.0,0.0,1.0,1823.0,0.19,0.03,0.51,0.03,-0.04,0.89,25.37,64.87,69.75,9.03,-3.95,1.95,11,3709
2,104341.0,31.0,10.0,1.0,1.0,1948.0,0.05,0.09,0.51,-0.05,-0.05,0.76,14.94,55.0,75.87,8.09,-5.36,1.88,11,3709
2,104554.0,31.0,17.0,2.0,1.0,2120.0,0.31,0.26,0.26,-0.02,-0.02,0.95,5.19,45.56,78.94,7.25,-6.52,1.57,11,3709
