class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,282935.0,22.0,6.0,0.0,1.0,2759.0,-0.42,-0.18,0.14,-0.1,0.02,-0.72,7.25,78.94,56.94,9.2,-1.68,1.16,11,3633
2,283156.0,27.0,9.0,0.0,0.0,2151.0,0.8,0.5,-0.63,0.0,-0.05,0.02,16.69,84.81,2.06,10.57,0.14,0.16,11,3633
2,283373.0,26.0,1677.0,0.0,1.0,2517.0,1.52,0.39,0.0,0.04,-0.18,0.95,12.81,83.94,5.5,11.28,-0.54,0.42,11,3633
2,283590.0,25.0,4095.0,0.0,0.0,3061.0,-1.72,1.15,0.06,-0.0,0.01,2.34,351.37,63.44,85.69,7.04,-3.21,0.38,11,3633
2,283813.0,50.0,4095.0,1.0,1.0,2508.0,-1.01,0.02,0.18,-0.01,0.04,1.13,330.0,41.38,87.69,5.47,-7.32,0.48,11,3633
2,284032.0,37.0,4095.0,0.0,1.0,3003.0,-0.78,0.29,0.25,0.05,-0.02,0.13,322.62,34.5,87.06,4.43,-7.8,0.72,11,3633
2,284252.0,43.0,2910.0,1.0,1.0,2119.0,-0.62,0.38,0.37,0.07,-0.04,-0.43,324.37,36.75,86.56,5.03,-7.41,0.74,11,3633
2,284471.0,37.0,14.0,0.0,0.0,2111.0,-0.74,0.3,0.08,0.11,0.35,-0.07,329.44,42.19,85.12,5.84,-6.93,0.69,11,3633
2,284689.0,31.0,17.0,1.0,1.0,2044.0,-0.1,0.4,0.14,-0.06,-0.03,-0.38,331.5,44.81,85.19,6.83,-6.49,0.71,11,3633
2,284911.0,31.0,15.0,1.0,1.0,1911.0,0.12,0.46,0.25,-0.03,-0.03,-0.99,340.87,53.81,85.19,8.03,-5.3,0.73,11,3633
2,285129.0,30.0,14.0,1.0,0.0,1764.0,-0.86,0.7,0.1,-0.08,0.22,-1.21,353.69,65.94,82.12,8.13,-3.14,0.66,11,3633
2,285349.0,29.0,17.0,0.0,0.0,1579.0,1.26,-0.37,-0.51,-0.06,0.03,-0.85,12.38,81.69,57.25,10.97,-1.48,0.24,11,3633
