class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,44041.0,25.0,0.0,2137.0,73.0,2427.0,-1.75,1.21,-0.22,-0.56,0.48,-3.56,335.19,56.06,76.81,6.36,-2.75,0.28,7,2554
6,44260.0,27.0,9.0,0.0,2.0,1963.0,0.97,-0.1,-1.26,0.34,-0.03,0.53,5.75,81.87,34.81,10.32,-0.76,0.97,7,2554
6,44483.0,27.0,9.0,1.0,0.0,1881.0,2.49,0.27,0.01,0.03,-0.18,1.36,357.5,77.5,58.5,12.18,-1.71,1.02,7,2554
6,44697.0,27.0,2612.0,0.0,6.0,2377.0,-2.19,1.89,-0.24,0.33,-0.48,2.18,328.12,52.63,83.06,5.59,-4.0,0.46,7,2554
6,44914.0,8.0,2432.0,0.0,2.0,2419.0,-1.4,0.51,0.68,0.1,-0.01,-0.04,311.31,38.13,79.87,4.65,-7.07,2.04,7,2554
6,45133.0,25.0,2532.0,0.0,2.0,2439.0,-0.4,0.24,0.06,0.02,-0.03,-0.06,313.56,40.44,79.81,5.95,-7.12,1.37,7,2554
6,45351.0,26.0,2408.0,1.0,2.0,2463.0,-0.17,0.25,0.11,0.06,-0.01,-0.05,314.0,41.44,79.25,6.34,-6.92,1.56,7,2554
6,45569.0,21.0,2428.0,0.0,2.0,2491.0,-0.2,0.22,0.12,-0.03,0.01,-0.02,314.06,41.5,78.56,6.29,-6.96,1.57,7,2554
6,45782.0,27.0,2147.0,2.0,2.0,2759.0,-0.4,0.25,0.11,-0.04,0.0,-0.11,314.69,41.88,78.62,6.14,-6.9,1.55,7,2554
6,45999.0,28.0,1942.0,0.0,1.0,2675.0,-0.05,0.24,0.13,-0.07,0.02,-0.13,316.12,42.88,78.69,6.62,-6.79,1.53,7,2554
6,46215.0,23.0,9.0,0.0,7.0,2396.0,-0.49,0.23,0.21,-0.02,0.04,-0.08,317.69,43.81,78.94,6.29,-6.7,1.56,7,2554
