class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,233565.0,23.0,9.0,0.0,1.0,1929.0,0.06,-0.04,0.03,-0.0,0.01,0.7,0.13,72.81,65.44,9.41,-2.74,1.23,6,2167
4,233784.0,27.0,7.0,1.0,2.0,2024.0,-0.32,0.11,0.23,0.02,0.03,0.79,350.06,63.06,72.56,8.55,-4.17,1.59,6,2167
4,234003.0,21.0,8.0,0.0,1.0,2168.0,-0.37,0.2,0.24,0.01,0.06,0.86,340.62,53.69,75.69,7.52,-5.42,1.68,6,2167
4,234219.0,26.0,9.0,0.0,1.0,2334.0,-2.67,-0.06,0.0,0.03,0.05,0.35,331.5,44.19,77.81,4.14,-6.95,1.48,6,2167
4,234437.0,21.0,2.0,0.0,3242.0,2643.0,0.92,1.23,0.68,0.13,-0.01,-2.91,351.19,61.94,61.06,9.69,-2.54,2.9,6,2167
4,234656.0,25.0,7.0,0.0,3384.0,1717.0,-0.93,-0.12,0.06,0.09,0.15,-0.04,8.19,77.12,46.06,8.63,-1.69,1.57,6,2167
4,234872.0,35.0,9.0,0.0,2317.0,1749.0,0.12,-0.16,-0.06,-0.0,-0.01,-0.0,7.87,76.94,44.31,9.67,-1.71,1.5,6,2167
4,235089.0,38.0,7.0,0.0,1225.0,1709.0,-0.04,-0.07,0.11,0.03,0.09,0.02,7.87,76.44,42.31,9.49,-1.62,1.82,6,2167
4,235306.0,27.0,8.0,0.0,0.0,1704.0,-0.12,-0.09,0.2,0.06,0.13,0.02,7.25,75.19,39.69,9.35,-1.69,2.13,6,2167
4,235518.0,25.0,2.0,0.0,0.0,1721.0,0.0,-0.19,0.05,-0.04,-0.02,0.19,6.31,74.12,41.56,9.42,-1.98,2.05,6,2167
