class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,519771.0,6.0,7.0,2717.0,25.0,2224.0,0.45,-0.07,0.06,0.12,0.17,-1.13,26.19,63.5,48.19,8.94,-2.9,2.83,8,2636
2,519990.0,31.0,16.0,3443.0,18.0,1588.0,-0.11,0.28,0.27,0.0,-0.01,0.03,32.5,67.44,35.94,8.93,-1.92,3.31,8,2636
2,520205.0,935.0,16.0,7.0,0.0,1496.0,1.66,-0.08,0.27,-0.14,-0.09,0.28,33.88,68.87,36.94,10.8,-2.23,3.08,8,2636
2,520428.0,4095.0,11.0,38.0,4.0,1513.0,3.33,0.67,0.47,-0.27,-0.21,1.93,23.62,60.69,58.38,11.81,-3.58,2.95,8,2636
2,520644.0,2403.0,1.0,10.0,0.0,2488.0,-2.74,3.64,1.36,-0.1,-0.59,4.79,334.06,16.62,79.37,0.0,-5.82,5.07,8,2636
2,520861.0,2949.0,3736.0,22.0,2.0,2679.0,0.56,-0.36,-1.04,0.05,-0.09,-0.16,319.5,1.94,83.19,0.89,-10.09,0.11,8,2636
2,521080.0,2238.0,1.0,10.0,0.0,2675.0,-0.14,0.84,0.57,0.12,-0.05,-0.46,321.0,6.19,80.44,0.91,-8.76,2.18,8,2636
2,521297.0,1912.0,5.0,11.0,1.0,2533.0,-1.12,0.53,0.56,-0.06,0.14,-0.75,327.19,11.25,80.06,0.87,-8.92,2.21,8,2636
2,521513.0,40.0,15.0,3059.0,11.0,2074.0,-0.47,0.44,0.48,0.03,0.14,-1.15,342.0,24.25,79.31,3.96,-8.4,2.29,8,2636
2,521731.0,31.0,13.0,4095.0,45.0,1992.0,-1.09,0.31,0.51,0.04,0.1,-0.98,354.5,35.19,76.5,4.56,-7.47,2.37,8,2636
2,521947.0,24.0,7.0,4058.0,39.0,2365.0,0.22,0.56,0.15,0.27,0.13,-1.4,10.0,49.81,69.0,7.79,-5.23,2.44,8,2636
2,522164.0,24.0,23.0,3629.0,35.0,2201.0,0.05,0.39,0.19,0.1,0.16,-0.97,23.25,61.75,54.5,8.93,-3.4,2.88,8,2636
