class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,370128.0,31.0,17.0,1.0,1.0,1915.0,0.06,0.32,0.28,0.09,-0.02,0.97,319.5,25.12,85.06,4.23,-8.52,1.04,10,3577
6,370346.0,25.0,2232.0,0.0,0.0,2539.0,-0.72,0.21,0.33,0.05,-0.06,1.17,305.81,12.25,85.12,1.35,-9.32,1.14,10,3577
6,370564.0,21.0,0.0,0.0,0.0,2539.0,-4.84,0.47,0.63,-0.05,0.22,-1.57,301.94,8.19,85.12,-3.44,-9.19,1.45,10,3577
6,370782.0,23.0,6.0,2831.0,26.0,1941.0,3.02,2.47,1.21,0.01,0.82,-4.48,358.69,59.31,84.37,11.65,-2.15,1.77,10,3577
6,370999.0,27.0,7.0,3421.0,49.0,1772.0,0.07,-0.06,0.49,0.09,0.29,-0.61,17.75,76.5,74.62,11.09,-2.16,0.79,10,3577
6,371218.0,25.0,7.0,0.0,1.0,1780.0,-0.83,0.0,-1.22,0.13,-0.13,1.69,8.19,68.06,87.75,8.26,-3.65,-1.08,10,3577
6,371432.0,35.0,3466.0,0.0,1.0,1983.0,-1.38,2.15,-0.11,0.59,-0.06,2.15,339.5,43.44,90.94,6.24,-5.13,0.5,10,3577
6,371648.0,22.0,2799.0,0.0,3.0,2543.0,0.69,0.9,1.0,0.62,-0.18,2.39,306.0,14.88,84.5,3.21,-8.52,1.91,10,3577
6,371869.0,33.0,2031.0,0.0,1.0,2386.0,-0.43,-0.18,-0.21,-0.36,0.29,-0.3,296.19,3.87,84.44,0.23,-9.92,0.72,10,3577
6,372083.0,25.0,319.0,1.0,2.0,2476.0,0.15,0.39,0.2,0.05,0.02,-0.48,302.62,9.38,85.5,1.88,-9.32,0.96,10,3577
6,372300.0,9.0,1039.0,0.0,1.0,2261.0,0.29,0.17,0.34,-0.07,-0.08,-0.83,309.31,16.44,85.12,3.08,-9.17,1.18,10,3577
