class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,719823.0,25.0,3279.0,0.0,8.0,1389.0,5.27,1.16,-2.16,0.3,-0.22,4.01,126.44,64.81,109.81,13.87,-2.72,-2.31,1,538
2,720042.0,22.0,4063.0,0.0,6.0,2259.0,-1.96,0.34,2.03,0.34,-0.09,3.35,67.25,12.0,94.06,0.07,-9.21,1.35,1,538
2,720259.0,23.0,4095.0,3.0,2.0,2157.0,-1.65,0.27,0.45,-0.33,0.11,-0.53,51.88,-2.81,94.19,-2.09,-9.49,-0.3,1,538
2,720480.0,29.0,2345.0,0.0,2.0,2127.0,-1.03,-0.18,0.18,-0.07,-0.04,-0.76,60.94,5.94,96.37,-0.01,-9.87,-0.9,1,538
2,720701.0,31.0,5.0,0.0,0.0,2063.0,1.76,0.55,0.27,-0.06,0.37,-0.6,72.31,16.5,96.81,4.55,-8.78,-0.84,1,538
2,720915.0,31.0,3.0,0.0,9.0,1839.0,-0.79,0.18,0.55,-0.03,0.03,-0.47,79.0,22.25,96.75,2.75,-8.99,-0.68,1,538
