class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,439513.0,41.0,2677.0,0.0,0.0,2349.0,-0.26,0.19,0.72,0.02,0.0,-0.03,309.25,7.44,79.44,1.13,-9.38,2.38,8,2724
3,439736.0,25.0,1748.0,0.0,0.0,2926.0,-0.44,0.15,0.14,-0.06,0.04,-0.26,311.94,9.19,80.19,1.04,-9.25,1.84,8,2724
3,439951.0,25.0,215.0,0.0,0.0,2847.0,-0.6,0.14,0.11,-0.04,0.03,-0.55,317.12,13.63,80.69,1.7,-9.26,1.65,8,2724
3,440166.0,357.0,7.0,1.0,1.0,2708.0,-0.19,0.12,0.08,-0.04,-0.0,-0.68,325.0,21.31,80.5,3.42,-8.86,1.58,8,2724
3,440384.0,473.0,0.0,1.0,0.0,2644.0,0.11,0.13,0.11,-0.04,0.01,-0.58,333.5,29.25,80.56,4.91,-8.29,1.51,8,2724
3,440600.0,1198.0,8.0,8.0,1.0,2530.0,-0.48,0.06,0.04,-0.04,0.0,-0.83,342.06,37.38,79.94,5.47,-7.6,1.4,8,2724
3,440818.0,1507.0,7.0,6.0,2.0,2491.0,0.24,-0.11,0.04,0.01,0.01,-0.58,351.12,45.94,78.06,7.33,-6.74,1.44,8,2724
3,441034.0,24.0,9.0,3.0,0.0,2471.0,0.0,0.0,0.16,0.06,0.15,-0.01,354.31,48.56,75.94,7.35,-6.29,1.74,8,2724
3,441248.0,27.0,7.0,1983.0,7.0,2502.0,0.14,-0.04,-0.08,0.15,0.15,-0.38,356.62,50.19,72.25,7.7,-5.98,1.83,8,2724
3,441464.0,19.0,7.0,1498.0,9.0,2488.0,0.11,0.0,0.02,0.02,-0.01,0.05,357.62,51.31,69.94,8.0,-5.77,2.0,8,2724
3,441681.0,1069.0,116.0,5.0,0.0,2539.0,1.99,-0.33,-0.77,-0.02,-0.26,1.51,346.37,42.44,76.62,8.52,-7.46,0.87,8,2724
