class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,241653.0,26.0,6.0,0.0,1.0,2193.0,-0.24,0.0,0.22,0.87,0.56,0.41,136.56,75.25,28.5,8.44,-1.17,2.36,3,1289
5,241872.0,43.0,13.0,0.0,0.0,1429.0,0.26,0.21,0.45,0.34,0.22,0.72,125.19,68.31,31.12,9.38,-1.65,3.55,3,1289
5,242086.0,27.0,7.0,0.0,1.0,2250.0,0.63,0.39,0.44,0.12,0.04,1.02,113.25,60.75,44.5,9.15,-3.04,3.86,3,1289
5,242303.0,31.0,39.0,0.0,1.0,1737.0,-0.18,0.58,0.71,-0.12,0.06,1.11,99.81,49.75,54.81,7.48,-4.7,4.41,3,1289
5,242528.0,31.0,13.0,0.0,5.0,1901.0,-0.14,0.16,0.46,-0.55,0.19,0.91,90.06,37.69,64.5,5.78,-6.9,3.77,3,1289
5,242748.0,34.0,16.0,3.0,0.0,2010.0,-1.36,0.15,0.2,-0.74,0.34,0.48,86.37,28.5,72.56,3.27,-8.1,2.74,3,1289
5,242970.0,35.0,873.0,0.0,0.0,1927.0,0.04,0.0,0.4,-0.63,0.09,-0.65,93.06,29.81,80.75,4.97,-8.37,1.72,3,1289
5,243193.0,37.0,445.0,0.0,1.0,2382.0,0.28,0.0,0.04,-0.23,-0.03,-0.98,108.0,41.69,84.87,6.81,-7.29,0.69,3,1289
5,243416.0,29.0,536.0,4.0,1.0,1599.0,-0.27,-0.16,0.21,-0.05,-0.05,-0.89,120.0,52.88,84.69,7.54,-6.05,0.76,3,1289
5,243633.0,27.0,1113.0,0.0,1.0,2291.0,-1.07,-0.35,-0.35,0.05,-0.04,-0.82,129.75,62.38,83.94,7.61,-4.87,0.12,3,1289
5,243854.0,27.0,928.0,0.0,0.0,2193.0,-0.08,-0.06,-0.31,0.44,0.06,-0.92,137.75,72.62,76.19,9.27,-2.9,0.38,3,1289
5,244073.0,26.0,505.0,3.0,1.0,2073.0,0.56,0.05,0.78,0.46,0.2,-0.69,141.81,79.81,39.69,10.21,-1.05,2.11,3,1289
5,244291.0,31.0,13.0,0.0,1.0,1273.0,-0.5,-0.58,-0.04,0.43,0.33,0.42,139.75,77.81,21.0,9.07,-1.36,1.92,3,1289
5,244514.0,27.0,8.0,0.0,0.0,2221.0,0.53,0.03,0.37,0.48,0.3,0.62,128.69,70.94,26.94,9.8,-1.4,3.21,3,1289
