class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,674758.0,37.0,11.0,0.0,0.0,2043.0,0.36,0.39,0.36,-0.02,-0.04,-0.56,20.62,14.44,91.81,1.51,-9.29,0.0,1,624
4,674979.0,24.0,19.0,0.0,0.0,1889.0,0.24,0.39,0.53,-0.1,-0.03,-0.88,29.75,23.75,92.69,3.68,-8.66,-0.07,1,624
4,675197.0,27.0,0.0,0.0,5.0,1745.0,0.36,0.21,0.43,-0.1,-0.01,-1.06,43.38,36.75,94.94,6.31,-7.54,-0.25,1,624
4,675418.0,19.0,0.0,0.0,1.0,1619.0,-0.21,0.45,0.36,-0.09,-0.03,-0.97,57.06,49.31,98.06,7.48,-5.92,-0.38,1,624
4,675635.0,39.0,17.0,0.0,0.0,1455.0,0.69,0.39,0.11,-0.13,-0.09,-0.94,70.31,61.25,104.25,9.29,-4.17,-1.04,1,624
4,675849.0,36.0,2.0,0.0,0.0,1184.0,-0.25,0.01,0.41,-0.22,0.43,-0.62,82.56,71.5,113.56,10.66,-2.0,-2.07,1,624
4,676067.0,21.0,8.0,1.0,0.0,1404.0,0.88,0.19,-0.04,0.17,0.04,0.87,81.5,71.31,107.75,10.35,-2.9,-0.97,1,624
4,676287.0,35.0,6.0,0.0,0.0,1480.0,0.5,0.54,0.59,0.22,0.11,1.42,63.44,56.13,97.44,8.64,-4.86,-0.11,1,624
4,676505.0,26.0,0.0,1.0,0.0,1709.0,-1.11,0.12,-0.15,0.02,0.15,0.19,51.25,44.56,94.12,5.77,-6.84,-0.65,1,624
4,676726.0,21.0,3.0,3102.0,2915.0,1725.0,5.02,1.73,0.01,-0.26,0.16,-3.19,81.5,71.5,93.12,14.32,-1.36,-0.15,1,624
4,676941.0,31.0,9.0,11.0,79.0,1446.0,1.04,0.32,0.12,0.12,-0.26,1.49,82.31,72.69,97.81,10.52,-2.63,-0.43,1,624
4,677157.0,35.0,9.0,0.0,0.0,1711.0,-0.38,0.6,0.48,0.14,-0.01,1.72,57.56,50.0,93.06,7.18,-5.75,0.1,1,624
