class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,215473.0,30.0,7.0,0.0,1.0,1091.0,0.27,0.14,-0.22,-0.02,-0.06,0.05,0.37,59.06,15.06,8.68,-1.16,4.63,2,5375
0,215690.0,25.0,17.0,0.0,1.0,1191.0,0.6,0.0,-0.22,0.03,0.05,0.54,355.81,57.75,22.31,8.89,-1.98,4.61,2,5375
0,215909.0,25.0,21.0,1.0,0.0,2041.0,0.33,0.16,-0.15,-0.08,0.01,0.89,348.31,54.69,33.0,8.33,-2.92,4.59,2,5375
0,216126.0,29.0,13.0,0.0,2.0,2157.0,0.04,0.16,-0.33,-0.17,-0.03,1.09,337.87,47.94,45.88,7.27,-4.64,4.22,2,5375
0,216345.0,27.0,7.0,0.0,0.0,1625.0,-0.22,0.17,-0.47,0.01,-0.07,1.06,324.31,37.69,56.19,5.71,-6.32,3.84,2,5375
0,216562.0,42.0,23.0,1.0,0.0,1734.0,-0.14,0.09,-0.12,0.13,-0.07,0.82,313.19,29.19,58.88,4.63,-7.23,4.29,2,5375
0,216781.0,39.0,25.0,1.0,0.0,1881.0,0.12,0.14,-0.04,0.16,0.02,0.84,301.75,20.12,60.13,3.5,-7.83,4.52,2,5375
0,217002.0,29.0,11.0,3.0,0.0,1999.0,-0.5,0.32,-0.16,0.0,0.04,0.73,291.87,11.56,60.5,1.46,-8.03,4.56,2,5375
0,217219.0,27.0,5.0,0.0,0.0,2925.0,-0.45,0.12,-0.22,-0.04,-0.08,-1.07,295.06,14.44,60.44,2.09,-8.1,4.44,2,5375
0,217435.0,28.0,27.0,3.0,2.0,1762.0,-0.9,0.25,0.1,0.1,0.13,-1.32,312.37,27.94,55.81,5.24,-6.52,4.45,2,5375
0,217654.0,31.0,22.0,0.0,0.0,1604.0,0.24,-0.07,-0.31,0.08,0.03,-1.01,327.06,39.38,48.31,6.47,-5.73,4.72,2,5375
0,217872.0,35.0,7.0,0.0,2.0,1451.0,0.26,0.0,-0.23,0.18,0.1,-1.05,339.19,47.25,36.94,7.47,-3.99,5.07,2,5375
0,218088.0,31.0,22.0,0.0,2.0,1294.0,1.47,0.12,-0.43,0.1,-0.03,-0.96,350.12,52.44,22.87,9.27,-2.12,5.06,2,5375
0,218309.0,36.0,6.0,0.0,0.0,1207.0,0.57,-0.26,-0.46,-0.06,-0.08,-0.15,356.44,54.31,14.0,8.54,-1.63,5.08,2,5375
0,218527.0,35.0,6.0,1.0,0.0,1117.0,1.23,-0.34,-0.79,-0.06,-0.68,-0.06,357.75,57.13,13.81,9.46,-1.61,4.37,2,5375
0,218742.0,28.0,20.0,0.0,0.0,1126.0,0.65,0.06,-0.41,0.01,0.01,0.33,355.37,57.56,16.62,8.92,-1.46,4.61,2,5375
0,218957.0,29.0,13.0,1.0,0.0,1387.0,0.13,-0.31,-0.43,0.13,0.05,0.84,348.31,55.0,25.31,9.16,-2.65,4.58,2,5375
0,219176.0,31.0,27.0,0.0,1.0,1385.0,0.22,0.1,-0.24,0.11,0.03,1.02,335.94,48.5,35.75,7.57,-3.68,5.02,2,5375
0,219390.0,31.0,0.0,1.0,1.0,1561.0,-0.33,0.28,-0.28,0.01,-0.02,0.98,322.87,40.19,44.75,5.95,-5.04,5.02,2,5375
0,219609.0,34.0,13.0,3.0,0.0,1683.0,0.54,-0.29,-0.35,-0.05,0.04,0.91,312.06,31.87,50.19,5.56,-6.56,4.8,2,5375
0,219828.0,28.0,18.0,1.0,1.0,1774.0,-0.54,-0.09,-0.25,-0.06,0.07,0.64,302.69,23.69,53.69,3.39,-7.33,5.05,2,5375
0,220043.0,31.0,5.0,0.0,1.0,1946.0,-0.26,0.21,-0.25,-0.15,0.09,0.91,295.19,16.69,56.88,2.48,-7.68,4.86,2,5375
