class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,62977.0,41.0,11.0,0.0,1.0,1546.0,0.23,0.19,0.56,-0.05,0.04,-0.99,330.44,59.13,89.12,8.7,-4.74,0.64,14,4955
3,63193.0,31.0,18.0,1.0,5.0,1421.0,-0.84,-0.23,0.05,-0.04,0.06,-0.7,341.62,69.19,87.81,9.32,-3.48,0.07,14,4955
3,63409.0,36.0,20.0,70.0,13.0,1288.0,-0.68,-0.08,0.09,-0.09,-0.07,-0.72,352.0,78.81,88.44,8.93,-1.98,0.14,14,4955
3,63629.0,29.0,19.0,0.0,5.0,1195.0,1.09,0.28,-0.07,-0.01,-0.08,-0.04,358.56,84.75,174.81,10.85,-0.59,-0.2,14,4955
3,63848.0,30.0,12.0,3.0,0.0,1685.0,0.48,0.09,0.15,0.04,0.06,0.35,356.06,82.75,95.87,10.21,-1.15,0.03,14,4955
3,64067.0,20.0,10.0,10.0,0.0,1878.0,-0.07,-0.16,0.12,-0.02,0.0,0.35,351.44,78.19,91.5,9.52,-2.19,0.06,14,4955
3,64285.0,25.0,9.0,19.0,3.0,2026.0,-0.04,-0.03,0.17,0.01,-0.01,0.23,348.12,74.87,91.44,9.42,-2.58,0.1,14,4955
3,64503.0,23.0,8.0,7.0,1.0,2101.0,-0.09,0.01,0.2,-0.01,-0.0,0.32,344.69,71.5,90.75,9.2,-3.09,0.16,14,4955
3,64723.0,29.0,12.0,0.0,4.0,2172.0,0.03,-0.06,0.12,-0.01,-0.04,0.37,341.0,67.69,90.69,9.1,-3.78,0.07,14,4955
3,64939.0,12.0,9.0,0.0,0.0,2187.0,0.35,-0.01,0.23,-0.02,-0.02,0.32,337.12,63.88,91.06,8.75,-4.35,0.08,14,4955
3,65156.0,18.0,9.0,9.0,0.0,2264.0,-0.02,-0.01,0.15,-0.02,-0.02,0.38,332.87,59.63,91.56,8.62,-4.98,0.03,14,4955
3,65375.0,24.0,10.0,0.0,0.0,2327.0,-0.18,-0.06,0.15,0.0,-0.04,0.32,328.19,55.0,91.87,7.85,-5.68,-0.03,14,4955
