class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,27587.0,35.0,18.0,2.0,1.0,2053.0,-1.86,0.18,0.0,-0.08,-0.39,-0.39,297.0,14.13,74.12,0.53,-8.95,2.59,2,959
6,27806.0,37.0,17.0,1799.0,13.0,1886.0,-3.33,1.69,-0.57,0.13,0.65,-2.89,309.94,26.19,72.12,0.99,-6.67,2.11,2,959
6,28024.0,26.0,8.0,3347.0,31.0,2057.0,2.62,-0.07,1.34,0.1,-0.14,-1.14,346.75,56.19,41.06,10.81,-3.56,5.44,2,959
6,28241.0,25.0,9.0,3252.0,33.0,1940.0,0.61,-0.32,-0.02,0.05,-0.09,-0.5,354.0,61.81,31.75,9.26,-2.76,3.9,2,959
6,28462.0,26.0,9.0,1999.0,17.0,1875.0,0.87,-0.34,-0.13,0.01,0.05,0.43,353.25,61.69,31.69,9.49,-2.82,3.82,2,959
6,28683.0,25.0,3115.0,0.0,3.0,1878.0,1.53,-0.33,-1.2,-0.22,-0.51,2.77,336.31,54.5,62.44,10.04,-5.64,1.6,2,959
6,28902.0,23.0,4041.0,1.0,1.0,2293.0,0.22,-0.02,-0.53,0.05,0.04,1.73,306.44,27.87,72.75,4.04,-8.2,2.38,2,959
6,29122.0,24.0,3674.0,1.0,3.0,2348.0,-1.42,0.14,0.37,0.06,0.01,0.33,292.44,14.81,72.69,1.25,-8.95,3.15,2,959
6,29340.0,27.0,2924.0,1.0,5.0,2316.0,-0.05,0.01,0.05,-0.03,0.03,-0.15,293.06,15.06,72.56,2.49,-9.02,2.88,2,959
6,29555.0,27.0,2295.0,2.0,2.0,2311.0,0.0,0.02,0.04,-0.03,0.01,-0.16,294.75,16.5,72.69,2.79,-8.94,2.83,2,959
6,29773.0,43.0,664.0,2.0,3.0,2131.0,-0.73,0.19,0.06,0.01,0.01,-0.31,297.19,18.75,72.5,2.9,-8.73,2.88,2,959
6,29993.0,43.0,19.0,0.0,3.0,1960.0,0.28,0.24,0.33,-0.01,0.05,-0.37,302.44,23.56,71.94,4.2,-8.3,3.11,2,959
6,30210.0,27.0,9.0,1.0,1.0,2319.0,-0.04,0.12,-0.03,0.1,0.09,-0.35,306.56,26.0,69.87,4.31,-8.21,3.09,2,959
