class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,194727.0,38.0,12.0,0.0,1.0,1747.0,-0.85,0.15,0.0,0.06,0.03,0.77,306.37,37.94,72.37,5.92,-7.42,2.34,2,981
6,194950.0,31.0,17.0,1.0,0.0,1868.0,0.21,0.07,-0.04,0.1,0.03,0.73,297.75,29.81,73.25,5.1,-8.06,2.39,2,981
6,195165.0,33.0,13.0,0.0,1.0,1975.0,0.63,-0.04,0.07,0.1,0.0,0.52,289.12,21.81,73.44,4.28,-8.77,2.66,2,981
6,195383.0,25.0,8.0,0.0,9.0,2451.0,-0.52,0.0,0.19,0.09,-0.01,-0.09,284.31,16.94,72.25,2.35,-8.93,3.05,2,981
6,195601.0,31.0,3.0,0.0,1.0,2013.0,-0.44,0.04,-0.17,0.06,-0.08,-0.38,288.31,20.94,70.69,4.34,-8.57,3.22,2,981
6,195816.0,23.0,9.0,0.0,1.0,2344.0,-0.09,-0.01,-0.51,-0.05,0.01,-0.58,295.06,27.56,69.94,4.45,-8.18,2.46,2,981
6,196037.0,37.0,11.0,0.0,0.0,1771.0,-0.79,0.0,0.07,-0.01,0.09,-0.88,302.12,35.38,68.87,4.88,-7.45,2.94,2,981
6,196256.0,23.0,5.0,4095.0,40.0,2044.0,3.84,0.46,-0.76,-0.04,0.04,-3.0,338.87,61.13,39.31,12.43,-2.53,2.89,2,981
6,196476.0,25.0,8.0,3511.0,23.0,1734.0,0.92,-0.07,-0.74,0.16,0.09,0.18,351.06,69.56,24.87,10.11,-1.51,2.35,2,981
6,196698.0,31.0,17.0,1.0,1.0,1319.0,-0.84,0.28,0.35,-0.26,-0.86,1.4,338.87,64.44,44.06,8.0,-2.65,3.39,2,981
6,196914.0,23.0,4024.0,0.0,1.0,1800.0,-0.83,1.94,-0.28,0.11,-0.18,1.59,320.56,52.69,69.94,6.9,-3.74,1.71,2,981
6,197134.0,25.0,4095.0,0.0,1.0,2141.0,0.25,0.07,-0.34,0.31,0.05,1.61,299.94,34.13,73.56,5.63,-7.78,1.97,2,981
6,197359.0,29.0,3663.0,1.0,2.0,2296.0,-0.96,0.29,0.22,0.09,0.01,0.98,282.31,18.06,72.94,2.07,-8.62,2.95,2,981
6,197575.0,25.0,3448.0,2.0,2.0,2342.0,-0.8,-0.17,-0.9,0.4,-0.21,0.11,274.94,11.81,71.56,1.19,-9.26,2.15,2,981
6,197793.0,53.0,3811.0,1.0,0.0,2172.0,0.51,0.4,1.44,0.24,-0.12,0.08,271.69,14.0,64.5,2.88,-8.18,5.54,2,981
6,198010.0,35.0,3401.0,0.0,1.0,2004.0,-0.78,-0.03,-0.61,-0.2,0.13,0.26,271.81,12.06,66.87,1.27,-8.85,3.14,2,981
6,198226.0,37.0,653.0,0.0,0.0,2056.0,-0.04,0.01,-0.52,0.01,0.02,0.31,271.37,10.75,67.62,1.76,-8.9,3.14,2,981
6,198444.0,33.0,17.0,1.0,0.0,2125.0,0.18,-0.06,-0.38,-0.12,0.12,-0.05,270.75,8.31,68.25,1.61,-9.08,3.19,2,981
6,198662.0,31.0,17.0,1.0,0.0,2013.0,0.29,-0.07,-0.1,-0.14,0.1,-0.84,276.31,13.31,68.56,2.55,-8.95,3.36,2,981
