class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,178237.0,29.0,17.0,9.0,16.0,1559.0,0.4,0.22,-0.05,0.88,0.42,-0.4,348.69,69.19,45.56,9.56,-2.2,2.44,14,5116
5,178454.0,38.0,25.0,1.0,7.0,1231.0,0.29,0.19,0.25,0.54,0.26,0.03,344.56,67.37,26.56,9.35,-1.49,3.62,14,5116
5,178672.0,44.0,21.0,1.0,9.0,1278.0,-0.25,0.08,-0.19,0.16,0.13,0.54,338.37,63.75,29.37,8.53,-2.03,3.58,14,5116
5,178892.0,27.0,17.0,0.0,3.0,1405.0,-0.03,0.49,-0.25,0.22,0.09,0.95,328.62,57.81,38.0,8.23,-2.78,3.87,14,5116
5,179109.0,39.0,17.0,0.0,0.0,1560.0,-0.47,0.59,0.35,0.03,0.06,1.0,315.25,48.44,47.0,6.84,-4.22,4.76,14,5116
5,179326.0,292.0,142.0,1.0,2.0,1703.0,0.38,0.51,-0.14,-0.35,-0.01,0.84,304.81,38.94,56.0,5.84,-5.72,4.08,14,5116
5,179544.0,295.0,75.0,2.0,0.0,1815.0,-0.43,0.35,0.14,-0.52,0.09,0.66,297.5,30.12,63.75,4.49,-7.24,3.89,14,5116
5,179761.0,25.0,9.0,0.0,0.0,2398.0,-0.46,0.2,-0.09,-0.55,0.21,0.44,294.31,23.12,70.37,3.35,-8.32,2.89,14,5116
5,179981.0,29.0,12.0,0.0,0.0,2475.0,-0.82,0.3,0.06,-0.64,0.28,0.19,294.31,18.44,76.75,2.26,-8.76,2.14,14,5116
5,180198.0,23.0,7.0,8.0,0.0,2557.0,-1.58,0.28,-0.2,-0.56,0.39,-0.15,300.06,18.31,83.31,1.49,-8.96,0.87,14,5116
5,180414.0,42.0,21.0,0.0,0.0,1903.0,-1.33,0.34,-0.23,-0.3,0.03,-0.88,309.87,24.69,87.44,2.83,-8.51,0.12,14,5116
5,180635.0,31.0,19.0,0.0,0.0,1752.0,0.32,0.3,-0.08,0.0,0.02,-1.39,325.25,39.06,88.62,6.5,-7.3,0.09,14,5116
5,180850.0,13.0,5.0,629.0,9.0,2218.0,-0.01,0.27,-0.01,0.0,0.04,-1.3,340.5,54.06,86.94,7.92,-5.47,0.29,14,5116
5,181065.0,25.0,6.0,104.0,0.0,2018.0,0.1,-0.04,-0.38,0.43,0.06,-0.58,350.12,65.25,81.44,9.03,-4.04,0.23,14,5116
5,181284.0,27.0,13.0,0.0,0.0,1370.0,0.19,0.24,0.19,0.6,0.3,-0.24,349.25,68.69,64.69,9.33,-2.94,1.76,14,5116
