class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,279476.0,26.0,9.0,1.0,2.0,2298.0,-1.21,0.35,0.12,-0.02,-0.03,-0.78,348.25,27.5,84.37,4.18,-8.21,1.12,4,1504
4,279694.0,25.0,7.0,1.0,1.0,2175.0,-0.02,0.41,0.18,-0.05,-0.03,-0.83,358.87,38.13,84.5,6.02,-7.25,0.91,4,1504
4,279908.0,31.0,13.0,1.0,1.0,1669.0,0.1,0.23,0.4,-0.02,-0.02,-0.74,8.31,47.44,84.0,7.33,-6.35,1.09,4,1504
4,280124.0,1305.0,3000.0,6.0,1.0,2343.0,-1.4,4.05,-0.53,-0.1,-0.0,3.03,358.81,37.69,87.87,4.59,-3.69,-0.24,4,1504
4,280345.0,485.0,2574.0,1.0,2.0,2461.0,-1.81,0.16,0.61,0.03,0.01,0.38,336.81,15.88,86.62,0.86,-9.25,1.16,4,1504
4,280559.0,682.0,2202.0,2.0,2.0,2471.0,-0.14,0.2,0.1,-0.06,0.04,0.05,337.56,16.0,87.19,2.56,-9.21,0.56,4,1504
4,280776.0,683.0,2204.0,3.0,3.0,2457.0,-0.26,0.29,0.13,0.02,-0.01,0.02,337.31,15.56,87.12,2.37,-9.14,0.6,4,1504
4,280996.0,298.0,757.0,0.0,1.0,2443.0,-0.78,0.37,-0.01,0.04,-0.02,-0.32,337.81,16.12,86.62,1.94,-9.03,0.54,4,1504
4,281210.0,27.0,87.0,0.0,2.0,2165.0,0.01,0.45,0.16,0.01,-0.04,-0.81,344.5,23.25,85.81,4.1,-8.37,0.81,4,1504
4,281426.0,31.0,16.0,0.0,0.0,1724.0,-0.32,0.6,0.05,-0.09,-0.02,-1.06,355.62,34.38,86.0,5.21,-7.46,0.61,4,1504
4,281647.0,26.0,7.0,981.0,7.0,2181.0,-0.35,0.56,0.42,0.16,0.14,-0.67,5.75,43.25,83.12,6.37,-6.52,1.26,4,1504
