class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,98450.0,30.0,13.0,0.0,1.0,2008.0,-1.94,0.44,1.16,-0.36,-0.12,-2.28,322.81,40.0,87.06,4.36,-7.05,1.54,11,3956
6,98667.0,24.0,5.0,2403.0,1426.0,2231.0,3.29,0.77,0.16,-0.29,0.22,-3.13,3.37,76.69,78.25,12.83,-1.43,0.62,11,3956
6,98887.0,25.0,7.0,0.0,0.0,2045.0,2.71,-0.76,-1.35,0.03,-0.18,0.64,10.0,81.31,84.0,12.41,-2.23,-1.2,11,3956
6,99103.0,23.0,2897.0,0.0,1.0,2338.0,-1.54,2.37,-0.52,0.49,-0.5,2.26,345.06,60.94,89.5,11.36,-3.61,2.06,11,3956
6,99317.0,26.0,2829.0,0.0,1.0,2781.0,-1.29,0.2,0.85,0.12,0.09,1.06,316.12,36.0,86.0,4.47,-7.7,1.39,11,3956
6,99534.0,31.0,2103.0,0.0,0.0,2761.0,0.03,-0.21,0.03,-0.02,-0.05,-0.35,316.62,35.0,86.94,5.68,-8.21,0.45,11,3956
6,99752.0,25.0,1323.0,0.0,1.0,2579.0,0.0,-0.18,0.13,-0.01,-0.02,-0.53,321.94,40.31,87.06,6.35,-7.65,0.51,11,3956
6,99966.0,27.0,1287.0,1.0,1.0,2651.0,0.0,-0.01,0.22,0.07,-0.01,-0.39,326.81,45.63,86.44,7.02,-6.83,0.65,11,3956
6,100181.0,27.0,7.0,0.0,0.0,2359.0,0.21,0.04,0.21,0.02,0.1,-0.38,331.5,50.38,84.94,7.81,-6.04,0.67,11,3956
6,100400.0,26.0,9.0,0.0,1.0,2495.0,-0.13,-0.01,0.17,-0.02,0.03,-0.16,334.5,52.56,83.37,7.65,-5.93,0.85,11,3956
