class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,338900.0,27.0,11.0,0.0,0.0,1503.0,1.05,0.0,-0.17,0.01,0.21,-0.54,336.94,74.0,56.13,10.48,-2.23,1.32,10,5794
0,339118.0,25.0,13.0,0.0,1.0,1471.0,0.76,0.06,-0.26,0.04,-0.02,0.72,336.19,73.0,55.06,10.14,-2.28,1.36,10,5794
0,339335.0,25.0,19.0,2.0,0.0,1618.0,0.13,0.26,0.13,0.05,0.05,1.19,323.56,62.06,66.37,8.74,-4.03,1.97,10,5794
0,339554.0,37.0,29.0,0.0,0.0,1429.0,0.0,0.26,0.04,-0.09,-0.01,1.23,308.37,47.38,73.81,6.4,-6.28,1.82,10,5794
0,339772.0,31.0,29.0,1.0,4.0,1577.0,0.58,0.13,0.04,0.02,0.03,0.75,296.5,35.44,76.81,6.27,-7.63,1.85,10,5794
0,339988.0,26.0,9.0,0.0,0.0,2117.0,1.08,0.28,0.28,0.03,-0.01,0.59,288.5,27.5,77.12,5.56,-8.22,2.21,10,5794
0,340208.0,27.0,7.0,3.0,4.0,2229.0,-0.14,0.15,0.18,-0.01,0.04,0.62,281.56,20.5,77.44,3.24,-8.83,2.17,10,5794
0,340425.0,27.0,5.0,0.0,0.0,2326.0,-0.28,0.07,0.1,-0.02,0.02,0.48,275.19,14.0,78.06,2.08,-9.23,2.06,10,5794
0,340641.0,35.0,21.0,1.0,0.0,1902.0,-0.48,0.1,0.69,0.01,-0.03,-0.06,272.44,11.19,78.12,1.42,-9.31,2.66,10,5794
0,340859.0,25.0,12.0,5.0,1.0,2202.0,-0.22,0.1,0.23,-0.05,-0.07,-0.81,277.0,16.44,78.37,2.62,-9.08,2.12,10,5794
0,341077.0,35.0,2.0,0.0,3.0,1622.0,1.02,0.1,-0.37,-0.05,-0.04,-0.99,289.25,28.81,78.44,5.04,-8.28,1.44,10,5794
0,341296.0,31.0,6.0,0.0,2.0,1471.0,0.14,0.28,-0.08,0.04,-0.04,-0.88,299.94,39.5,77.0,5.51,-7.2,1.6,10,5794
0,341513.0,33.0,30.0,0.0,2.0,1326.0,0.22,0.31,0.05,-0.09,-0.05,-0.84,309.69,49.06,74.94,7.63,-5.88,1.71,10,5794
0,341730.0,37.0,7.0,2.0,0.0,1229.0,-0.24,0.11,-0.02,-0.07,-0.01,-0.8,320.12,58.69,72.87,8.17,-4.69,1.47,10,5794
0,341947.0,30.0,1.0,0.0,0.0,1085.0,0.32,0.13,-0.06,-0.05,-0.06,-0.75,330.12,68.12,68.19,9.45,-3.18,1.28,10,5794
0,342169.0,29.0,11.0,0.0,1.0,1518.0,0.78,-0.09,-0.1,-0.02,0.14,-0.12,336.75,73.56,60.31,10.19,-2.48,1.27,10,5794
0,342387.0,25.0,12.0,0.0,0.0,1541.0,0.5,0.0,-0.02,0.05,0.01,0.8,333.06,70.44,65.81,9.75,-2.99,1.31,10,5794
0,342601.0,26.0,25.0,0.0,0.0,1688.0,0.36,0.3,0.02,0.09,0.09,1.36,320.0,58.5,73.25,8.66,-4.7,1.5,10,5794
0,342820.0,25.0,8.0,0.0,0.0,1918.0,-0.8,0.32,0.17,0.12,0.08,1.25,302.69,42.06,76.44,5.67,-6.83,1.89,10,5794
0,343039.0,25.0,17.0,1.0,0.0,2078.0,-0.4,0.08,0.11,0.06,0.11,0.71,291.81,31.31,76.81,4.69,-8.07,2.02,10,5794
0,343254.0,38.0,16.0,1.0,3.0,1723.0,-0.49,0.07,0.08,-0.01,0.03,0.56,285.5,24.87,77.06,3.64,-8.59,2.06,10,5794
0,343470.0,26.0,0.0,3.0,0.0,2267.0,0.0,0.15,0.2,0.02,0.01,0.54,279.0,18.25,77.56,3.02,-8.95,2.21,10,5794
