class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,515945.0,36.0,17.0,23.0,5.0,1385.0,-0.01,-0.26,-0.59,0.24,0.29,-1.35,35.56,58.56,44.81,8.35,-3.87,3.03,10,3335
2,516166.0,27.0,17.0,0.0,4.0,1234.0,1.51,-0.46,-0.4,0.04,-0.08,-0.52,46.31,64.19,24.44,9.18,-2.06,3.58,10,3335
2,516386.0,28.0,13.0,1.0,0.0,1245.0,1.9,-0.47,-1.19,-0.24,-0.23,0.78,47.06,67.06,31.37,10.94,-2.46,2.05,10,3335
2,516602.0,52.0,13.0,0.0,2.0,1432.0,5.07,-0.6,-1.81,-0.1,-0.87,2.4,28.12,55.19,63.94,13.12,-5.63,0.64,10,3335
2,516822.0,1314.0,3195.0,4.0,0.0,2678.0,-3.26,1.38,1.17,0.43,-0.05,2.6,339.56,12.38,71.5,-1.15,-7.69,4.2,10,3335
2,517038.0,271.0,2245.0,1.0,4.0,2396.0,-0.22,-0.51,-1.07,-0.07,0.01,-0.31,331.94,4.81,71.44,0.66,-9.68,1.97,10,3335
2,517256.0,313.0,1452.0,1.0,2.0,2409.0,-0.2,-0.09,-0.44,-0.0,0.05,-0.05,333.37,6.56,71.06,0.87,-9.31,2.66,10,3335
2,517474.0,83.0,6.0,0.0,1.0,2428.0,-0.38,0.06,-0.29,-0.01,0.03,-0.15,334.19,6.87,71.87,0.79,-9.18,2.73,10,3335
2,517693.0,44.0,13.0,0.0,0.0,2066.0,-0.36,-0.07,-0.15,-0.01,-0.01,-0.28,337.44,9.31,71.94,1.22,-9.27,2.83,10,3335
2,517911.0,31.0,17.0,0.0,1.0,1847.0,-0.38,0.12,-0.4,-0.03,0.01,-1.0,344.69,15.69,72.31,2.35,-8.84,2.45,10,3335
