class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,272088.0,789.0,25.0,5.0,3.0,1977.0,-0.21,0.0,0.14,0.03,0.03,0.52,36.63,35.56,74.44,5.44,-7.71,2.29,5,1755
3,272308.0,25.0,11.0,0.0,2.0,2567.0,-1.32,-0.16,-0.15,0.0,0.11,0.48,30.75,29.37,74.94,3.44,-8.43,2.07,5,1755
3,272535.0,523.0,20.0,3.0,2.0,2058.0,-0.54,0.03,-0.23,-0.04,-0.03,-0.31,29.62,28.37,75.19,5.13,-8.36,2.3,5,1755
3,272755.0,1229.0,894.0,5.0,0.0,1991.0,-0.41,-0.06,-0.16,0.0,-0.01,-0.36,33.69,32.56,75.12,5.71,-7.88,2.08,5,1755
3,272978.0,1276.0,1098.0,6.0,3.0,2492.0,-0.45,-0.09,-0.03,-0.03,0.01,-0.28,37.69,36.5,74.75,5.38,-7.7,2.03,5,1755
3,273197.0,1299.0,1479.0,9.0,2.0,1875.0,-0.31,0.04,-0.16,-0.01,-0.01,-0.31,41.38,40.0,74.25,6.07,-7.11,2.02,5,1755
3,273415.0,1291.0,1566.0,6.0,2.0,2424.0,-0.07,0.1,-0.19,-0.02,-0.01,-0.27,45.56,43.88,73.69,6.72,-6.68,1.79,5,1755
3,273632.0,1341.0,1223.0,6.0,2.0,2351.0,-0.18,0.11,-0.15,-0.03,0.0,-0.37,49.44,47.38,72.87,7.05,-6.2,1.79,5,1755
3,273855.0,1543.0,1498.0,7.0,1.0,2339.0,0.07,-0.1,-0.19,-0.01,0.01,-0.21,54.0,51.56,71.69,7.76,-5.88,1.71,5,1755
3,274077.0,1695.0,2100.0,9.0,1.0,1709.0,0.0,-0.01,-0.16,0.01,0.01,0.12,54.63,52.06,71.5,7.73,-5.72,1.74,5,1755
