class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,148534.0,1619.0,199.0,8.0,0.0,1790.0,-0.39,0.15,-0.51,0.03,0.03,0.75,8.31,49.19,71.19,7.03,-5.91,1.54,5,1733
3,148753.0,885.0,19.0,5.0,1.0,1912.0,0.08,0.0,-0.46,0.05,0.06,0.66,0.25,41.56,72.69,6.59,-6.99,1.71,5,1733
3,148975.0,42.0,19.0,2.0,3.0,2010.0,-0.42,0.03,-0.18,0.02,0.12,0.51,354.0,35.0,73.31,5.2,-7.65,2.11,5,1733
3,149191.0,29.0,18.0,1.0,2.0,2095.0,-1.09,0.02,-0.03,-0.03,-0.03,0.19,349.69,29.94,73.44,3.79,-8.12,2.37,5,1733
3,149412.0,349.0,11.0,0.0,2.0,2025.0,-1.78,0.23,-0.22,-0.05,-0.02,-0.44,351.12,31.62,74.19,3.35,-7.8,2.04,5,1733
3,149633.0,825.0,0.0,6.0,1.0,1897.0,-0.85,0.17,-0.2,-0.04,-0.08,-0.81,0.5,40.69,73.31,5.53,-6.94,1.93,5,1733
3,149855.0,1011.0,40.0,6.0,0.0,1790.0,-0.27,0.13,-0.19,-0.06,-0.02,-0.5,8.5,48.31,71.75,7.05,-6.05,1.84,5,1733
3,150077.0,1251.0,1449.0,8.0,1.0,1718.0,-0.29,0.06,-0.19,-0.02,0.0,-0.34,13.75,53.0,70.19,7.53,-5.48,1.79,5,1733
3,150290.0,1011.0,1309.0,4.0,3.0,2295.0,-0.24,-0.04,-0.1,0.0,-0.01,-0.44,17.37,56.38,68.81,7.67,-5.08,1.66,5,1733
3,150507.0,995.0,1211.0,5.0,1.0,2214.0,-0.31,-0.06,-0.29,-0.01,-0.02,-0.46,22.94,61.56,65.62,8.56,-4.16,1.72,5,1733
3,150726.0,1013.0,1459.0,5.0,3.0,2250.0,0.14,-0.16,-0.16,-0.0,0.02,-0.25,27.31,65.62,62.5,9.07,-3.75,1.69,5,1733
