class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,302142.0,27.0,7.0,1.0,0.0,1128.0,-0.36,0.05,-0.12,0.05,0.08,-0.12,13.56,81.62,58.06,9.34,-1.15,0.62,12,4087
2,302361.0,28.0,9.0,1.0,1.0,1627.0,1.31,0.11,0.12,0.05,-0.01,0.7,11.88,80.56,58.81,10.98,-1.25,0.95,12,4087
2,302579.0,29.0,15.0,1.0,1.0,1460.0,-1.64,0.99,-0.14,0.16,-0.23,2.51,350.75,60.81,81.19,6.79,-3.93,0.57,12,4087
2,302800.0,1331.0,1567.0,6.0,2.0,2403.0,-2.54,0.3,0.76,0.33,0.09,1.71,321.12,34.63,83.19,3.03,-7.7,1.71,12,4087
2,303017.0,1951.0,1659.0,9.0,1.0,2568.0,-1.21,0.42,0.46,0.19,0.1,1.03,306.37,20.31,81.37,2.57,-8.69,1.74,12,4087
2,303233.0,2505.0,1869.0,17.0,2.0,2221.0,-1.04,-0.07,0.07,0.14,0.01,0.66,295.06,9.44,80.37,0.56,-9.61,1.69,12,4087
2,303453.0,1833.0,1432.0,11.0,2.0,2041.0,-0.22,0.15,0.41,0.12,-0.02,-0.21,291.87,6.87,78.87,0.95,-9.39,2.28,12,4087
2,303667.0,33.0,43.0,1.0,1.0,2115.0,0.38,0.0,0.36,-0.09,0.08,-0.15,294.5,9.06,78.69,1.93,-9.49,2.26,12,4087
2,303881.0,33.0,13.0,0.0,1.0,2074.0,-0.83,0.39,0.38,-0.22,0.05,-0.48,298.0,11.31,79.87,1.08,-9.07,2.07,12,4087
2,304097.0,35.0,16.0,0.0,1.0,1951.0,-0.32,0.28,0.26,-0.15,-0.05,-0.83,306.25,18.81,81.81,2.48,-8.87,1.5,12,4087
2,304316.0,34.0,17.0,1.0,1.0,1805.0,-0.35,0.33,0.3,-0.09,0.04,-0.98,318.0,29.5,82.69,4.47,-8.13,1.37,12,4087
2,304532.0,47.0,16.0,0.0,5.0,1677.0,-0.38,0.08,-0.04,-0.15,-0.1,-0.75,328.12,38.63,82.5,5.79,-7.46,0.93,12,4087
2,304752.0,42.0,17.0,0.0,3.0,1520.0,-0.53,0.78,0.07,-0.02,0.05,-0.97,339.5,49.25,81.87,6.95,-5.48,0.97,12,4087
