class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,247298.0,25.0,1.0,0.0,1.0,2442.0,-2.0,0.43,-0.13,0.12,0.11,0.98,19.5,25.69,78.12,4.66,-8.14,2.17,12,4117
2,247517.0,24.0,9.0,0.0,1.0,2632.0,-0.35,-0.5,0.08,-0.06,0.05,0.78,8.94,15.13,78.62,2.21,-9.78,1.94,12,4117
2,247732.0,725.0,13.0,3.0,0.0,2109.0,-0.84,0.55,0.74,-0.1,-0.0,0.08,3.87,9.94,79.12,1.39,-8.96,2.41,12,4117
2,247951.0,22.0,7.0,0.0,1.0,2415.0,-1.92,0.54,0.0,-0.27,-0.1,-1.31,10.06,14.94,81.06,1.51,-8.85,1.38,12,4117
2,248173.0,43.0,13.0,0.0,1.0,2296.0,2.1,1.09,-0.19,0.24,0.24,-2.61,38.25,41.63,78.06,6.09,-6.21,2.65,12,4117
2,248390.0,26.0,6.0,1949.0,359.0,2667.0,1.15,1.06,0.32,-0.08,-0.1,-1.77,67.12,68.62,65.19,10.35,-2.08,1.69,12,4117
2,248609.0,25.0,0.0,2674.0,1832.0,2183.0,1.76,0.0,-1.11,0.1,0.2,-0.39,79.62,78.5,35.44,11.37,-1.13,0.47,12,4117
2,248825.0,25.0,9.0,1324.0,9.0,2223.0,-0.2,0.22,0.34,-0.01,-0.06,0.14,77.37,77.5,38.13,9.27,-1.17,1.92,12,4117
2,249040.0,34.0,17.0,517.0,3.0,1223.0,0.03,0.03,-0.05,0.05,-0.11,-0.34,77.81,78.37,35.75,9.64,-1.11,1.54,12,4117
2,249259.0,31.0,14.0,0.0,0.0,1131.0,0.66,0.07,0.01,-0.08,-0.26,0.04,79.69,80.87,32.31,10.34,-0.75,1.33,12,4117
2,249477.0,31.0,14.0,0.0,1.0,1274.0,0.15,0.38,0.11,0.03,-0.07,0.94,71.37,75.31,61.63,9.62,-1.88,1.29,12,4117
2,249694.0,31.0,13.0,1.0,0.0,1363.0,0.03,0.3,0.09,0.04,-0.05,0.82,60.25,65.75,73.87,8.94,-3.62,1.2,12,4117
2,249916.0,29.0,13.0,1.0,1.0,1515.0,-0.1,0.25,0.37,0.12,-0.01,0.84,48.81,55.5,77.75,7.93,-5.23,1.55,12,4117
2,250134.0,23.0,7.0,0.0,10.0,2539.0,0.27,0.44,0.27,0.14,0.1,1.04,36.88,44.19,78.44,7.11,-6.44,1.67,12,4117
