class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,533090.0,31.0,15.0,0.0,0.0,1524.0,0.28,0.19,0.14,0.04,-0.01,-0.83,345.69,61.56,55.38,8.87,-3.6,2.87,6,2107
3,533313.0,31.0,13.0,0.0,1.0,1379.0,0.32,0.13,0.09,-0.01,-0.08,-0.82,355.19,69.06,42.19,9.54,-2.2,2.61,6,2107
3,533531.0,31.0,13.0,0.0,0.0,1288.0,-0.64,-0.01,-0.1,-0.0,-0.03,-0.15,2.75,73.94,25.69,9.84,-1.22,2.5,6,2107
3,533753.0,29.0,13.0,0.0,0.0,1336.0,0.56,0.02,0.01,0.0,0.03,0.32,1.56,73.5,29.94,9.97,-1.36,2.42,6,2107
3,533969.0,26.0,4.0,1.0,6.0,2139.0,-0.69,-0.01,0.08,0.03,0.06,0.28,357.81,71.0,37.81,8.57,-1.97,2.6,6,2107
3,534190.0,24.0,8.0,0.0,1.0,2300.0,-0.33,-0.05,0.15,0.01,0.01,0.1,355.25,68.81,40.94,8.81,-2.36,2.83,6,2107
3,534408.0,26.0,9.0,0.0,1.0,2455.0,-0.91,-0.07,0.09,0.02,0.04,0.43,351.62,66.25,47.81,8.05,-3.04,2.74,6,2107
3,534623.0,27.0,7.0,0.0,1.0,2471.0,0.04,0.04,0.1,-0.0,-0.02,0.12,349.37,64.44,50.31,8.89,-3.25,2.75,6,2107
3,534839.0,26.0,9.0,0.0,0.0,2569.0,-0.1,0.03,0.04,0.0,0.02,0.32,346.06,61.56,53.88,8.51,-3.73,2.79,6,2107
3,535060.0,27.0,3.0,0.0,2.0,2659.0,-0.48,-0.02,0.09,0.01,0.01,0.35,341.81,57.81,57.69,7.81,-4.43,2.88,6,2107
3,535274.0,37.0,9.0,6.0,3.0,2651.0,-0.15,0.0,0.05,-0.01,-0.01,0.06,339.69,56.0,59.19,7.97,-4.72,2.86,6,2107
3,535492.0,27.0,9.0,0.0,1.0,2611.0,0.37,0.06,0.05,-0.0,0.0,0.16,338.31,54.69,60.13,8.38,-4.84,2.86,6,2107
3,535710.0,33.0,18.0,0.0,4.0,1692.0,0.09,0.03,0.07,-0.01,-0.01,0.1,336.69,53.25,61.19,7.96,-5.1,2.89,6,2107
