class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,496447.0,2185.0,17.0,16.0,1.0,1641.0,-0.02,0.67,0.0,-0.09,-0.14,1.34,355.5,43.38,81.87,6.62,-6.46,0.99,3,1080
2,496665.0,1891.0,23.0,8.0,0.0,1785.0,0.36,0.38,0.24,-0.01,-0.03,0.87,341.37,30.06,83.87,5.27,-8.05,1.15,3,1080
2,496882.0,471.0,14.0,2.0,1.0,1909.0,0.38,0.35,0.23,0.02,0.02,0.62,332.75,21.56,84.12,3.93,-8.73,1.16,3,1080
2,497098.0,1030.0,871.0,4.0,2.0,2373.0,-0.29,0.49,0.29,0.07,-0.05,0.1,327.81,17.0,84.06,2.28,-8.84,1.15,3,1080
2,497317.0,987.0,10.0,1.0,0.0,2021.0,-1.64,1.98,0.17,-0.1,0.11,-2.45,339.62,28.62,83.37,2.23,-6.63,0.75,3,1080
2,497537.0,17.0,4.0,79.0,792.0,2123.0,1.4,0.83,-0.24,0.54,0.44,-2.29,14.06,61.38,67.19,10.01,-3.49,1.57,3,1080
2,497751.0,25.0,6.0,0.0,4095.0,1836.0,1.55,0.34,-1.54,-0.31,-0.3,-0.25,27.94,72.62,40.81,10.92,-1.54,0.62,3,1080
2,497971.0,35.0,17.0,0.0,2628.0,1263.0,-1.02,0.22,0.31,0.03,-0.07,-0.03,28.87,73.81,42.75,8.4,-1.62,2.3,3,1080
2,498188.0,3915.0,17.0,33.0,1.0,1225.0,0.59,0.24,0.0,-0.11,-0.2,0.61,26.06,73.62,61.13,10.0,-2.17,1.32,3,1080
2,498405.0,3215.0,279.0,24.0,2.0,1383.0,-1.69,0.32,-0.17,-0.05,-0.08,1.44,11.94,60.75,76.19,6.86,-4.32,0.96,3,1080
2,498624.0,2021.0,2778.0,10.0,1.0,2061.0,-0.29,0.46,-0.03,0.03,-0.02,1.25,355.19,45.0,82.12,6.55,-6.47,0.91,3,1080
2,498840.0,1263.0,3419.0,5.0,1.0,2189.0,-0.55,0.32,0.38,0.08,-0.02,0.8,342.56,33.0,83.0,4.79,-7.83,1.38,3,1080
2,499056.0,726.0,2898.0,3.0,1.0,2332.0,-0.23,0.32,0.49,0.12,-0.0,0.5,334.0,25.12,82.5,3.93,-8.47,1.65,3,1080
