class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,491434.0,1171.0,17.0,8.0,0.0,1527.0,0.08,0.55,0.14,-0.18,-0.1,1.6,6.0,54.5,77.31,8.48,-5.03,1.34,3,1079
2,491651.0,2131.0,13.0,13.0,0.0,1677.0,0.06,0.58,0.61,-0.05,-0.15,1.26,347.75,36.75,83.62,5.84,-7.28,0.97,3,1079
2,491871.0,2124.0,890.0,13.0,1.0,1846.0,0.6,0.59,0.16,0.01,-0.02,0.86,335.12,24.25,84.81,4.63,-8.3,0.96,3,1079
2,492087.0,1081.0,812.0,1.0,0.0,1949.0,-0.14,0.54,0.35,0.08,-0.01,0.46,326.31,15.94,84.19,2.55,-8.83,1.3,3,1079
2,492311.0,1003.0,9.0,5.0,2.0,2238.0,-1.85,0.7,0.41,-0.08,0.02,-1.06,328.37,17.87,83.81,0.99,-8.58,1.47,3,1079
2,492533.0,31.0,13.0,1.0,0.0,1634.0,0.08,1.58,-0.1,0.24,0.31,-2.6,357.19,45.31,81.0,7.06,-5.22,0.96,3,1079
2,492751.0,24.0,7.0,373.0,2655.0,1933.0,0.63,0.56,0.29,0.27,0.22,-1.3,22.19,68.19,50.94,9.74,-2.26,2.58,3,1079
2,492970.0,36.0,17.0,0.0,4095.0,1335.0,0.25,0.42,0.16,-0.09,-0.09,-0.04,28.81,73.81,43.69,9.67,-1.45,2.13,3,1079
2,493186.0,30.0,17.0,0.0,0.0,1231.0,2.29,0.31,-0.24,-0.06,-0.31,-0.12,29.31,75.0,45.81,8.85,-1.55,1.98,3,1079
2,493404.0,3477.0,13.0,26.0,0.0,1276.0,-0.39,0.8,-0.22,0.08,0.06,1.28,22.37,70.5,66.25,9.45,-2.45,1.75,3,1079
2,493623.0,2431.0,1112.0,11.0,1.0,1963.0,-0.4,0.67,-0.07,-0.03,-0.13,1.44,6.31,55.75,78.31,7.71,-4.72,1.04,3,1079
2,493840.0,1620.0,2959.0,7.0,2.0,2134.0,0.01,0.61,-0.02,0.06,-0.03,1.04,350.25,40.5,82.06,6.39,-6.76,1.0,3,1079
