class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,297433.0,33.0,22.0,0.0,1.0,1786.0,0.75,0.01,-0.18,-0.06,-0.04,0.82,43.0,69.37,54.63,8.99,-2.98,1.74,12,4275
4,297654.0,39.0,20.0,3.0,0.0,1544.0,-0.72,0.14,0.31,-0.09,-0.05,1.16,30.5,58.13,69.56,7.61,-4.7,2.12,12,4275
4,297868.0,23.0,11.0,1.0,5.0,2117.0,0.5,0.25,-0.04,0.05,-0.02,0.76,18.31,46.38,73.87,7.56,-6.28,1.83,12,4275
4,298086.0,28.0,10.0,2.0,0.0,2236.0,0.51,0.34,0.45,0.13,0.09,0.68,9.25,37.94,74.12,6.48,-7.13,2.57,12,4275
4,298307.0,24.0,0.0,0.0,5.0,2473.0,-2.37,0.07,0.76,-0.01,0.22,0.52,358.75,27.25,74.75,0.8,-8.44,2.67,12,4275
4,298522.0,23.0,3.0,1367.0,1917.0,2751.0,-0.97,2.62,1.06,-0.13,0.09,-3.94,23.75,49.31,65.87,6.47,-3.2,3.67,12,4275
4,298742.0,24.0,6.0,1290.0,852.0,1853.0,1.83,-0.86,-0.51,-0.24,-0.3,-0.35,52.56,74.5,46.25,11.28,-2.75,1.29,12,4275
4,298962.0,25.0,9.0,1359.0,570.0,1899.0,0.11,-0.17,0.46,0.03,0.0,-0.04,52.63,75.0,46.06,9.59,-1.99,2.21,12,4275
4,299179.0,22.0,7.0,1291.0,392.0,1868.0,-0.07,-0.29,0.13,0.06,0.09,0.0,52.5,74.81,46.19,9.38,-2.15,1.92,12,4275
4,299399.0,20.0,3.0,79.0,5.0,1891.0,0.16,-0.37,0.04,0.08,0.05,0.14,51.63,73.75,44.0,9.57,-2.28,2.02,12,4275
4,299615.0,18.0,3.0,0.0,0.0,1894.0,-0.07,-0.07,0.03,0.11,0.0,0.14,48.81,72.19,46.31,9.26,-2.24,2.1,12,4275
4,299831.0,29.0,11.0,0.0,0.0,1339.0,0.24,0.2,-0.35,-0.06,-0.27,-0.21,47.13,71.94,47.5,9.58,-2.02,1.67,12,4275
