class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,110895.0,25.0,9.0,0.0,1.0,1815.0,0.0,0.45,0.04,-0.03,-0.04,0.93,29.0,70.19,43.94,9.11,-2.33,2.43,8,2783
4,111110.0,39.0,8.0,0.0,0.0,1991.0,-0.82,0.25,-0.05,-0.03,-0.13,1.47,14.75,59.19,64.0,7.54,-4.37,2.12,8,2783
4,111324.0,29.0,13.0,0.0,3.0,1837.0,0.05,0.39,0.45,-0.18,-0.4,1.06,355.94,42.88,75.5,6.28,-6.74,1.94,8,2783
4,111544.0,1933.0,277.0,9.0,1.0,2303.0,-0.8,0.2,0.16,0.14,-0.12,0.68,344.56,32.94,78.0,4.67,-7.92,2.05,8,2783
4,111764.0,533.0,5.0,0.0,0.0,2325.0,-9.08,0.69,1.24,0.08,0.13,-0.27,338.62,28.31,77.19,-4.43,-7.72,3.15,8,2783
4,111981.0,25.0,6.0,0.0,1.0,1917.0,3.74,2.54,-0.35,0.0,-0.1,-3.33,29.44,71.19,50.44,13.03,0.1,1.65,8,2783
4,112200.0,26.0,8.0,3672.0,1485.0,1832.0,-0.3,-0.02,0.09,0.04,-0.01,0.08,36.75,75.94,35.06,9.21,-1.39,2.03,8,2783
4,112416.0,26.0,8.0,3439.0,1021.0,1781.0,-0.08,0.11,-0.04,0.02,0.04,0.01,36.5,75.69,35.0,9.41,-1.27,1.92,8,2783
4,112633.0,37.0,9.0,0.0,1.0,1787.0,0.01,-0.04,-0.25,0.12,0.12,0.21,35.44,74.75,35.44,9.48,-1.54,1.83,8,2783
4,112851.0,25.0,9.0,0.0,12.0,1875.0,-0.53,0.18,0.2,0.03,-0.02,0.78,26.75,68.94,48.94,8.59,-2.54,2.51,8,2783
4,113072.0,39.0,6.0,0.0,7.0,1670.0,-0.35,0.41,0.14,-0.09,-0.11,0.88,16.62,60.81,63.0,8.17,-3.91,2.3,8,2783
4,113292.0,41.0,13.0,1.0,0.0,1709.0,0.2,0.14,0.13,-0.14,-0.26,0.55,6.37,52.19,73.75,7.92,-5.66,1.78,8,2783
