class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,34568.0,42.0,9.0,0.0,1.0,1463.0,-0.57,0.12,-0.41,-0.18,-0.35,0.34,9.81,67.19,57.56,8.76,-3.06,2.06,8,2771
4,34787.0,24.0,16.0,0.0,2.0,1567.0,0.61,0.27,-0.23,0.04,-0.03,0.66,3.62,62.38,65.31,9.03,-3.85,1.7,8,2771
4,35008.0,31.0,13.0,4.0,2.0,1693.0,0.57,0.41,-0.29,0.02,-0.07,0.8,353.5,53.56,71.06,8.41,-5.15,1.58,8,2771
4,35228.0,31.0,13.0,0.0,2.0,1835.0,-3.31,0.42,0.43,0.14,0.01,0.76,339.25,41.19,74.62,3.14,-6.69,2.38,8,2771
4,35443.0,25.0,7.0,3678.0,31.0,2365.0,-0.76,0.53,-3.0,-0.04,-0.18,-1.37,8.88,63.63,51.31,8.02,-2.86,-0.29,8,2771
4,35658.0,25.0,8.0,3827.0,29.0,2008.0,-0.78,0.13,0.22,0.01,0.11,-0.03,16.75,69.37,33.81,8.6,-1.55,3.12,8,2771
4,35875.0,27.0,7.0,3851.0,37.0,2001.0,-0.63,0.08,0.09,-0.01,0.05,-0.03,17.62,69.62,32.19,8.56,-1.72,2.97,8,2771
4,36088.0,35.0,17.0,2487.0,20.0,1495.0,0.06,0.26,-0.1,-0.04,-0.09,-0.03,18.31,69.87,31.31,9.12,-1.7,2.75,8,2771
4,36307.0,31.0,5.0,1.0,0.0,1448.0,-0.26,0.05,0.02,-0.18,-0.34,0.4,18.06,71.81,37.88,9.01,-1.9,2.35,8,2771
4,36524.0,33.0,13.0,0.0,1.0,1572.0,-0.49,0.07,0.35,-0.06,-0.08,0.89,9.31,65.75,55.56,8.42,-3.31,2.61,8,2771
4,36737.0,31.0,19.0,1.0,1.0,1696.0,-0.56,0.35,0.06,-0.09,-0.02,0.85,359.06,56.69,66.5,7.63,-4.58,2.2,8,2771
