class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,117004.0,2130.0,537.0,11.0,2.0,2279.0,0.33,1.18,0.06,0.18,-0.04,1.31,346.37,35.31,76.87,5.91,-6.67,1.89,8,2784
4,117225.0,2250.0,595.0,11.0,1.0,2511.0,-1.4,0.53,-0.03,0.09,-0.03,1.11,330.81,20.81,77.62,1.62,-8.6,1.96,8,2784
4,117445.0,25.0,3.0,0.0,2.0,2463.0,-7.06,1.88,1.03,-0.2,0.46,-1.58,327.94,17.56,77.5,-3.94,-7.19,3.04,8,2784
4,117671.0,23.0,8.0,1535.0,11.0,1961.0,2.89,0.58,-0.23,0.61,0.99,-2.16,27.5,67.44,54.75,11.95,-2.48,1.93,8,2784
4,117886.0,25.0,5.0,3785.0,132.0,1981.0,-0.92,0.12,0.31,-0.02,-0.08,-0.08,33.94,70.69,33.56,8.33,-1.65,2.99,8,2784
4,118107.0,27.0,8.0,4095.0,2301.0,1887.0,-0.33,0.15,0.0,0.01,-0.03,-0.01,35.19,72.31,33.13,9.0,-1.47,2.48,8,2784
4,118324.0,26.0,9.0,4095.0,1849.0,1891.0,-0.32,0.14,0.03,0.01,0.04,0.02,35.06,72.31,32.81,9.01,-1.47,2.52,8,2784
4,118540.0,28.0,7.0,2489.0,21.0,1880.0,-0.13,0.05,-0.29,0.07,0.01,0.08,34.31,71.75,32.75,9.17,-1.6,2.28,8,2784
4,118759.0,33.0,19.0,0.0,2.0,1479.0,-0.79,0.37,0.29,-0.08,-0.28,0.37,31.0,70.75,39.38,8.47,-1.67,2.79,8,2784
4,118976.0,25.0,7.0,0.0,2.0,1877.0,0.24,0.11,0.16,-0.03,0.02,0.56,27.12,69.31,54.38,9.4,-2.74,2.17,8,2784
