class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,119848.0,27.0,8.0,0.0,12.0,2019.0,0.15,0.06,-0.18,0.36,0.29,0.43,134.37,77.5,60.44,9.45,-1.69,0.98,6,2187
5,120062.0,26.0,20.0,0.0,1.0,2070.0,-0.06,0.26,0.03,0.59,0.31,0.83,122.31,69.06,58.69,9.09,-2.71,1.85,6,2187
5,120279.0,26.0,9.0,0.0,2.0,2160.0,-0.09,0.63,0.24,0.35,0.13,1.53,105.19,56.0,61.81,7.95,-4.3,2.85,6,2187
5,120499.0,27.0,10.0,0.0,0.0,2537.0,-0.89,0.83,0.57,-0.07,0.03,1.53,84.31,37.25,68.19,4.94,-6.49,3.46,6,2187
5,120719.0,28.0,0.0,1.0,1.0,1992.0,0.69,0.62,0.6,-0.33,0.13,0.88,71.94,23.62,73.75,4.55,-8.03,3.09,6,2187
5,120938.0,27.0,0.0,0.0,1.0,2950.0,-0.56,0.36,0.05,-0.45,0.22,0.14,69.06,17.0,78.0,2.28,-8.81,1.96,6,2187
5,121155.0,26.0,8.0,2.0,0.0,2685.0,-1.5,0.1,0.1,-0.26,0.11,-0.17,71.44,16.94,81.06,1.35,-9.16,1.55,6,2187
5,121375.0,31.0,12.0,0.0,0.0,1951.0,-0.55,0.52,0.1,-0.43,-0.0,-0.88,79.94,23.75,84.56,2.57,-8.54,0.99,6,2187
5,121594.0,25.0,11.0,0.0,2.0,2663.0,0.01,0.33,-0.16,-0.32,0.12,-0.99,95.75,36.75,89.19,5.88,-7.52,-0.06,6,2187
5,121812.0,40.0,19.0,0.0,0.0,1653.0,-1.52,0.66,0.57,-0.01,0.07,-1.14,110.06,49.38,90.19,5.99,-5.63,0.56,6,2187
5,122027.0,31.0,17.0,8.0,0.0,1480.0,0.07,0.31,0.32,0.09,0.11,-1.06,124.19,63.31,88.56,7.45,-3.93,0.48,6,2187
5,122246.0,31.0,22.0,0.0,1.0,1351.0,-0.5,0.3,0.55,0.07,0.08,-0.88,134.19,74.0,82.12,8.92,-2.36,0.92,6,2187
5,122463.0,35.0,17.0,5.0,1.0,1237.0,1.38,0.25,-0.24,0.11,0.0,-0.17,142.62,82.06,80.0,11.09,-1.05,0.0,6,2187
5,122680.0,23.0,12.0,0.0,0.0,2039.0,-0.13,0.0,-0.01,0.12,0.12,0.11,142.81,82.94,77.94,9.6,-1.19,0.25,6,2187
5,122900.0,25.0,9.0,0.0,1.0,2182.0,0.09,0.06,-0.19,0.23,0.2,0.07,139.44,80.69,61.0,9.5,-1.39,0.55,6,2187
5,123115.0,28.0,9.0,0.0,0.0,2073.0,0.12,0.18,0.28,0.54,0.34,0.48,132.69,76.37,48.63,9.65,-1.54,1.8,6,2187
5,123335.0,31.0,18.0,0.0,1.0,2021.0,0.0,0.39,-0.04,0.56,0.25,1.16,118.5,66.94,54.56,9.01,-2.72,2.17,6,2187
5,123554.0,27.0,11.0,0.0,0.0,2226.0,-0.03,1.15,0.5,0.18,0.18,1.86,98.19,50.56,62.69,7.43,-4.5,3.37,6,2187
5,123771.0,34.0,12.0,1.0,0.0,1929.0,-0.16,0.81,0.48,-0.29,0.08,1.36,78.0,30.87,70.31,4.76,-7.17,3.29,6,2187
5,123989.0,33.0,14.0,1.0,0.0,2073.0,0.5,0.68,0.49,-0.43,0.24,0.62,68.62,18.44,76.0,1.21,-8.72,2.14,6,2187
