class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,266246.0,39.0,25.0,0.0,1.0,1300.0,-0.97,0.6,0.97,0.51,0.17,0.04,116.31,76.31,30.31,8.55,-0.56,2.98,5,1887
5,266465.0,38.0,21.0,1.0,3.0,1435.0,-0.18,0.67,0.65,0.32,0.09,1.1,102.94,70.19,44.31,9.01,-1.73,3.04,5,1887
5,266689.0,28.0,25.0,0.0,2.0,1581.0,0.11,0.88,0.15,-0.07,0.01,1.29,88.06,58.69,61.63,8.43,-3.7,2.57,5,1887
5,266904.0,28.0,74.0,0.0,1.0,2649.0,0.01,0.54,0.7,-0.15,0.05,1.06,74.19,44.81,70.25,6.75,-5.89,2.57,5,1887
5,267124.0,35.0,354.0,2.0,2.0,1875.0,-0.46,0.38,0.14,-0.17,0.08,0.68,65.19,34.31,74.31,3.32,-7.58,2.23,5,1887
5,267344.0,26.0,7.0,0.0,3.0,1980.0,-1.11,0.48,0.0,-0.25,0.14,0.51,60.13,27.5,76.81,3.41,-7.98,1.97,5,1887
5,267563.0,26.0,16.0,0.0,0.0,2745.0,-0.63,0.47,0.45,-0.51,0.44,0.44,59.0,21.5,80.25,3.14,-8.6,1.66,5,1887
5,267782.0,22.0,1.0,1.0,0.0,2667.0,-0.43,0.35,0.22,-0.5,0.2,-0.37,64.06,21.19,85.81,3.11,-8.75,0.88,5,1887
5,267997.0,473.0,11.0,3.0,0.0,1933.0,-0.23,0.12,-0.24,-0.36,0.08,-1.06,75.37,29.31,89.56,5.31,-8.26,0.21,5,1887
5,268211.0,317.0,14.0,2.0,0.0,1768.0,-0.17,0.53,-0.22,-0.07,0.16,-1.29,91.62,43.0,91.5,6.6,-6.54,-0.4,5,1887
5,268429.0,43.0,19.0,11.0,0.0,1628.0,0.92,0.52,-0.15,0.16,0.16,-1.0,107.12,58.0,89.19,9.29,-4.58,-0.06,5,1887
5,268645.0,31.0,13.0,0.0,0.0,1472.0,0.07,0.08,-0.24,0.53,0.21,-0.82,116.06,69.37,80.06,9.26,-3.31,0.34,5,1887
5,268861.0,29.0,18.0,0.0,1.0,1363.0,0.24,0.52,0.28,0.68,0.21,-0.57,117.62,75.44,54.13,9.74,-1.4,1.75,5,1887
5,269078.0,19.0,13.0,0.0,0.0,1945.0,2.34,0.33,-1.05,0.37,0.25,0.02,116.25,76.19,28.81,11.78,-0.79,0.7,5,1887
5,269295.0,49.0,13.0,1.0,1.0,1443.0,1.32,0.56,0.7,0.41,0.07,1.07,103.12,69.62,41.75,10.52,-1.7,3.25,5,1887
