class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,246572.0,39.0,7.0,0.0,3.0,1334.0,-1.72,0.33,0.36,0.49,0.25,-0.01,117.0,74.75,25.37,7.72,-0.75,2.71,5,1884
5,246792.0,27.0,5.0,0.0,1.0,1377.0,0.0,0.51,-0.21,0.76,0.25,0.8,106.06,71.19,30.75,9.26,-1.14,2.52,5,1884
5,247012.0,29.0,9.0,0.0,0.0,1541.0,0.66,0.53,0.42,0.2,-0.06,1.02,89.69,62.94,46.31,9.23,-2.65,3.31,5,1884
5,247229.0,25.0,24.0,0.0,1.0,1700.0,0.0,0.58,0.51,0.03,-0.01,1.11,74.69,51.94,58.75,8.07,-4.53,3.61,5,1884
5,247448.0,29.0,178.0,1.0,1.0,1833.0,-0.6,0.26,-0.1,-0.23,0.12,0.92,63.5,40.25,65.81,6.5,-6.43,3.2,5,1884
5,247667.0,25.0,111.0,0.0,1.0,1959.0,-0.55,0.35,0.33,-0.31,0.17,0.7,55.31,30.12,70.44,4.37,-7.63,3.16,5,1884
5,247882.0,35.0,5.0,0.0,3.0,2084.0,0.94,0.47,0.7,-0.69,0.36,0.46,53.63,23.5,75.37,4.82,-8.25,2.92,5,1884
5,248100.0,24.0,11.0,0.0,2.0,2764.0,-0.92,0.34,-0.33,-0.71,0.43,0.09,56.69,18.62,82.81,2.02,-9.0,1.06,5,1884
5,248323.0,299.0,1017.0,1.0,3.0,2765.0,-1.37,0.24,-0.11,-0.42,0.24,-0.35,63.25,19.56,88.37,2.41,-9.11,0.27,5,1884
5,248542.0,1447.0,1077.0,5.0,1.0,2511.0,-0.62,0.54,-0.08,-0.38,0.15,-0.99,76.37,28.69,92.19,4.17,-8.0,-0.44,5,1884
5,248762.0,1250.0,46.0,5.0,2.0,2329.0,0.21,0.49,0.07,-0.08,0.1,-1.27,93.44,43.0,95.12,6.91,-6.64,-0.56,5,1884
5,248976.0,504.0,17.0,0.0,0.0,1574.0,0.21,0.33,-0.1,0.21,0.16,-1.32,108.69,57.75,94.0,8.57,-4.77,-0.44,5,1884
5,249193.0,29.0,18.0,2.0,0.0,1405.0,-0.09,-0.13,-0.07,0.66,0.38,-0.93,120.69,73.06,80.81,9.31,-2.86,0.43,5,1884
