class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,613929.0,30.0,16.0,3.0,1.0,1787.0,0.27,0.11,0.24,0.03,-0.0,0.88,290.69,70.0,103.5,9.48,-3.14,-0.53,14,5001
4,614150.0,30.0,3.0,0.0,0.0,1934.0,0.01,-0.06,0.19,0.06,-0.02,0.88,278.94,58.94,98.75,8.41,-5.05,-0.57,14,5001
4,614372.0,23.0,13.0,0.0,3.0,1705.0,0.1,0.06,0.23,0.1,0.0,0.8,267.06,48.25,95.81,7.42,-6.43,-0.42,14,5001
4,614587.0,21.0,9.0,6.0,0.0,2246.0,-1.08,0.1,0.42,0.09,0.04,0.42,257.81,39.75,93.81,5.15,-7.44,-0.06,14,5001
4,614810.0,23.0,7.0,2700.0,2031.0,2524.0,0.26,1.28,0.88,0.24,0.43,-3.13,275.44,56.38,90.0,8.43,-4.14,0.87,14,5001
4,615028.0,21.0,5.0,1993.0,18.0,1848.0,0.67,-0.11,-0.31,0.04,0.03,0.15,299.81,79.69,80.31,10.32,-1.84,-0.01,14,5001
4,615247.0,29.0,13.0,2317.0,18.0,1889.0,0.2,-0.08,0.18,-0.01,-0.04,0.03,297.5,78.0,83.62,9.79,-2.11,0.4,14,5001
4,615468.0,26.0,7.0,1880.0,21.0,1903.0,-0.11,-0.07,0.18,-0.05,-0.05,0.02,296.5,76.94,87.62,9.43,-2.29,0.27,14,5001
4,615682.0,29.0,9.0,1925.0,9.0,1927.0,0.01,0.0,0.16,0.02,-0.01,0.03,296.56,76.81,89.37,9.56,-2.22,0.18,14,5001
4,615896.0,18.0,7.0,2238.0,21.0,1911.0,-0.03,-0.03,0.18,0.01,0.01,-0.02,296.31,76.81,88.56,9.53,-2.26,0.22,14,5001
