class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,421046.0,33.0,15.0,0.0,1.0,1371.0,1.08,0.26,0.75,0.12,-0.03,-1.25,44.31,58.69,55.38,9.51,-3.81,3.64,10,3402
3,421269.0,33.0,17.0,0.0,1.0,1226.0,-1.22,-0.03,-0.45,-0.08,0.01,-0.7,57.88,67.5,34.88,7.83,-2.17,2.62,10,3402
3,421487.0,27.0,5.0,0.0,11.0,1800.0,1.01,-0.16,0.17,0.03,0.05,0.25,60.56,69.31,31.25,10.18,-1.97,3.13,10,3402
3,421704.0,25.0,7.0,1269.0,6.0,1879.0,-0.36,-0.1,0.1,-0.01,0.03,0.37,55.69,65.44,38.94,8.55,-2.66,3.27,10,3402
3,421918.0,27.0,9.0,1654.0,10.0,1994.0,0.07,-0.06,0.15,-0.02,0.0,0.02,54.0,63.81,41.25,8.87,-2.92,3.4,10,3402
3,422135.0,26.0,8.0,1209.0,9.0,1967.0,0.07,-0.08,0.08,-0.02,0.01,0.21,52.75,62.94,43.75,8.39,-3.14,3.34,10,3402
3,422356.0,26.0,8.0,1052.0,6.0,1993.0,-0.01,-0.03,0.18,-0.0,-0.0,0.04,51.69,62.06,45.63,8.67,-3.27,3.36,10,3402
3,422571.0,26.0,9.0,1071.0,6.0,1834.0,-0.02,-0.1,-0.03,-0.05,0.01,0.15,50.94,61.5,47.25,8.6,-3.53,3.13,10,3402
3,422787.0,27.0,9.0,1451.0,9.0,2004.0,-0.14,-0.01,-0.03,-0.01,-0.0,0.19,48.81,59.69,49.63,8.31,-3.79,3.16,10,3402
3,423006.0,30.0,9.0,1527.0,9.0,2014.0,0.0,-0.03,0.07,-0.02,-0.01,0.19,46.63,57.94,52.19,8.38,-4.17,3.3,10,3402
3,423224.0,25.0,7.0,1812.0,10.0,2108.0,-0.3,0.01,0.25,-0.0,0.0,0.1,44.63,56.25,54.19,7.99,-4.44,3.38,10,3402
3,423445.0,25.0,9.0,1192.0,7.0,2074.0,-0.16,-0.05,0.04,-0.02,-0.02,0.1,44.0,55.75,54.88,7.81,-4.57,3.3,10,3402
