class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,258633.0,45.0,25.0,6.0,1.0,2103.0,0.54,0.06,0.2,0.02,-0.02,0.75,3.94,25.87,74.0,4.41,-8.47,2.81,10,3378
3,258848.0,41.0,17.0,0.0,0.0,1939.0,-0.42,0.03,0.26,0.01,0.04,0.44,356.0,18.0,74.5,2.61,-8.94,2.75,10,3378
3,259066.0,30.0,17.0,3.0,0.0,1925.0,0.62,-0.12,0.04,-0.07,-0.02,-0.61,356.87,19.37,74.75,3.93,-9.03,2.45,10,3378
3,259286.0,25.0,4.0,2.0,1.0,2397.0,0.04,-0.01,0.18,-0.02,-0.07,-0.2,1.81,25.06,75.37,4.22,-8.6,2.41,10,3378
3,259508.0,467.0,9.0,2.0,1.0,2281.0,0.33,-0.05,0.06,-0.05,-0.03,-0.31,5.19,28.44,75.56,5.01,-8.4,2.21,10,3378
3,259728.0,227.0,9.0,1.0,1.0,2335.0,0.12,-0.1,0.15,-0.0,0.0,-0.13,7.0,30.19,75.37,5.07,-8.29,2.29,10,3378
3,259945.0,354.0,5.0,1.0,2.0,2301.0,0.38,-0.07,0.15,-0.02,-0.01,-0.31,9.81,32.88,74.81,5.71,-8.02,2.3,10,3378
3,260161.0,315.0,7.0,0.0,2.0,2196.0,-0.19,0.04,0.14,-0.05,-0.01,-0.43,13.88,36.63,74.37,5.66,-7.52,2.26,10,3378
3,260380.0,355.0,9.0,1.0,1.0,2133.0,0.03,-0.15,0.11,-0.03,-0.01,-0.37,19.5,41.94,73.94,6.59,-7.16,2.13,10,3378
3,260597.0,30.0,16.0,2.0,1.0,1501.0,0.22,-0.04,0.03,0.01,0.03,-0.15,22.87,44.94,73.06,6.9,-6.61,2.09,10,3378
3,260813.0,27.0,11.0,0.0,1.0,2121.0,-1.16,0.08,0.21,0.15,0.14,0.58,22.56,43.25,70.62,6.83,-6.8,2.7,10,3378
