class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,263661.0,27.0,9.0,0.0,1.0,2260.0,0.17,-0.01,0.12,0.04,0.05,0.75,12.56,34.13,72.75,5.62,-7.8,2.53,10,3379
3,263880.0,25.0,9.0,0.0,0.0,2383.0,0.29,0.02,0.37,0.06,-0.02,0.74,3.5,25.56,73.44,4.46,-8.48,2.89,10,3379
3,264098.0,27.0,16.0,0.0,5.0,1943.0,-0.91,0.02,0.24,-0.01,-0.03,0.33,355.75,18.25,73.94,2.15,-8.92,2.81,10,3379
3,264316.0,25.0,21.0,0.0,1.0,2341.0,-0.21,0.05,0.1,-0.08,-0.23,-0.68,358.5,21.62,74.5,3.4,-8.73,2.53,10,3379
3,264537.0,27.0,0.0,0.0,1.0,2382.0,0.38,0.15,0.26,-0.01,-0.01,-0.17,2.44,26.06,74.81,4.69,-8.35,2.56,10,3379
3,264754.0,27.0,5.0,1.0,1.0,2349.0,-0.12,0.01,0.16,0.0,-0.01,-0.25,4.87,28.5,74.44,4.57,-8.28,2.46,10,3379
3,264973.0,28.0,9.0,1.0,2.0,2251.0,-0.22,-0.11,0.15,-0.01,-0.01,-0.31,7.69,31.25,73.94,4.88,-8.16,2.46,10,3379
3,265191.0,25.0,9.0,0.0,4.0,2191.0,0.08,-0.08,0.18,-0.03,-0.01,-0.51,12.88,36.19,73.19,5.87,-7.65,2.46,10,3379
3,265408.0,11.0,23.0,2.0,2.0,2167.0,0.26,-0.16,0.06,-0.03,-0.01,-0.32,18.37,41.38,72.62,6.74,-7.18,2.26,10,3379
3,265629.0,12.0,8.0,0.0,0.0,2239.0,-0.43,0.0,0.19,-0.0,0.0,-0.14,20.19,43.13,72.31,6.23,-6.82,2.37,10,3379
3,265850.0,30.0,9.0,0.0,1.0,1510.0,0.5,0.06,0.02,0.01,0.05,-0.23,24.0,46.5,71.25,7.62,-6.32,2.19,10,3379
