class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,211574.0,26.0,19.0,13.0,2.0,2244.0,-0.02,0.49,-0.34,-0.07,-0.08,1.02,14.69,36.81,72.06,5.47,-7.02,2.55,10,3370
3,211797.0,27.0,9.0,11.0,2.0,2349.0,-0.85,0.49,0.17,0.01,-0.02,0.88,3.19,25.87,74.19,4.1,-8.09,2.07,10,3370
3,212014.0,25.0,8.0,0.0,1.0,2530.0,-1.38,0.45,0.18,0.01,0.02,0.48,354.81,17.81,74.75,2.6,-8.69,2.31,10,3370
3,212236.0,55.0,17.0,0.0,0.0,1901.0,-0.18,0.39,0.62,-0.03,-0.05,-0.55,354.25,17.69,75.25,2.8,-8.64,3.0,10,3370
3,212451.0,31.0,7.0,0.0,2.0,1783.0,1.28,0.19,0.03,-0.06,-0.05,-0.3,0.06,24.19,75.94,5.3,-8.48,2.19,10,3370
3,212675.0,331.0,8.0,0.0,2.0,2276.0,-0.18,0.15,0.11,-0.06,-0.02,-0.44,3.5,27.5,76.06,4.58,-8.26,2.17,10,3370
3,212895.0,560.0,35.0,3.0,1.0,2339.0,-0.2,0.34,0.08,-0.02,0.0,-0.15,6.69,30.62,75.94,4.8,-7.83,2.12,10,3370
3,213111.0,460.0,10.0,2.0,1.0,2265.0,-0.27,0.27,-0.01,-0.02,-0.01,-0.38,10.13,33.81,75.56,5.22,-7.58,2.01,10,3370
3,213328.0,510.0,5.0,3.0,3.0,2223.0,-0.26,0.26,0.03,-0.04,-0.02,-0.32,14.19,37.69,75.25,5.65,-7.22,1.96,10,3370
3,213546.0,477.0,9.0,2.0,3.0,2288.0,0.27,0.32,-0.11,-0.03,-0.01,-0.24,18.75,41.94,74.87,6.83,-6.71,1.78,10,3370
3,213763.0,263.0,33.0,1.0,1.0,1495.0,-0.98,0.27,-0.08,0.01,0.03,-0.19,20.19,43.19,74.37,5.73,-6.6,1.82,10,3370
