class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,143413.0,2327.0,9.0,13.0,0.0,2265.0,-0.02,0.05,0.24,-0.0,-0.04,-0.67,310.87,29.44,77.81,4.84,-8.22,1.99,5,1835
4,143633.0,2251.0,2.0,10.0,2.0,2172.0,-0.06,0.12,0.0,0.0,-0.02,-0.67,319.31,38.0,76.87,5.98,-7.4,1.75,5,1835
4,143851.0,2314.0,804.0,13.0,0.0,2116.0,-0.48,0.08,0.1,-0.01,-0.01,-0.48,325.69,44.44,75.69,6.39,-6.69,1.83,5,1835
4,144071.0,1299.0,4051.0,6.0,2.0,2381.0,0.36,1.55,1.12,-0.04,-0.06,2.15,317.56,37.0,77.56,6.27,-6.08,2.8,5,1835
4,144289.0,1555.0,3238.0,7.0,1.0,2675.0,-3.35,0.3,0.42,-0.3,0.27,1.28,294.94,12.69,80.19,0.2,-9.26,1.45,5,1835
4,144505.0,2515.0,3007.0,18.0,2.0,2628.0,0.32,-0.01,0.32,0.01,-0.1,-0.03,291.56,8.38,81.75,1.82,-9.56,1.71,5,1835
4,144725.0,2443.0,2745.0,16.0,1.0,2570.0,-0.02,0.02,0.14,-0.0,0.02,-0.09,292.25,9.25,81.75,1.62,-9.57,1.52,5,1835
4,144941.0,2539.0,2025.0,13.0,7.0,2581.0,0.03,0.04,0.18,0.04,-0.02,-0.11,293.62,10.69,81.37,1.86,-9.48,1.62,5,1835
4,145157.0,2716.0,1451.0,20.0,0.0,2095.0,-0.03,0.01,0.18,0.02,-0.01,-0.07,294.56,11.81,80.87,1.97,-9.45,1.7,5,1835
4,145376.0,2615.0,413.0,20.0,0.0,2104.0,0.14,-0.03,0.19,0.02,-0.01,-0.06,295.31,12.75,80.56,2.36,-9.51,1.73,5,1835
4,145592.0,2152.0,21.0,10.0,0.0,2105.0,-0.27,0.03,0.08,0.03,-0.02,-0.18,296.0,13.31,80.12,2.0,-9.35,1.72,5,1835
