class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,180142.0,31.0,17.0,1.0,1.0,1935.0,0.52,0.15,0.1,-0.04,-0.31,-0.65,304.31,33.0,76.44,4.98,-7.8,1.79,13,4609
4,180362.0,39.0,17.0,1.0,1.0,1804.0,0.12,0.26,-0.04,0.05,-0.09,-0.89,312.75,42.5,75.19,6.74,-6.73,1.79,13,4609
4,180576.0,30.0,13.0,1.0,1.0,1687.0,0.29,0.18,-0.05,-0.05,-0.04,-0.58,321.81,51.69,73.0,8.23,-5.64,1.65,13,4609
4,180793.0,31.0,38.0,1.0,3.0,1578.0,-1.01,-0.14,-0.34,-0.02,-0.03,-0.68,328.5,58.25,71.44,8.63,-4.8,1.47,13,4609
4,181012.0,25.0,2031.0,0.0,2.0,2142.0,0.63,0.23,0.17,-0.15,-0.05,0.72,330.31,60.0,72.5,9.13,-4.43,1.64,13,4609
4,181225.0,22.0,2270.0,0.0,3.0,2632.0,1.89,1.04,0.06,-0.11,0.36,2.21,315.5,43.81,79.81,7.02,-6.89,1.06,13,4609
4,181441.0,20.0,1.0,1.0,2.0,2671.0,-4.72,-0.3,-0.27,-0.36,0.37,0.66,291.37,13.0,78.44,-2.51,-9.66,1.63,13,4609
4,181662.0,24.0,0.0,1.0,1.0,2620.0,-0.22,0.24,0.2,0.39,-0.41,-0.48,291.56,15.13,77.87,2.34,-9.0,2.18,13,4609
4,181875.0,28.0,229.0,0.0,3.0,2579.0,0.37,0.31,0.03,0.03,-0.07,-0.38,294.94,21.87,75.69,4.03,-8.5,2.28,13,4609
4,182091.0,20.0,941.0,1.0,3.0,2599.0,0.43,0.03,0.0,-0.04,-0.05,-0.38,299.37,26.69,75.56,4.84,-8.44,2.18,13,4609
4,182310.0,31.0,16.0,1.0,2.0,1916.0,-0.16,0.05,-0.03,0.01,-0.0,-0.35,303.56,31.25,75.31,4.95,-8.03,2.08,13,4609
4,182526.0,26.0,9.0,3.0,0.0,2577.0,-0.71,-0.37,-0.84,0.12,0.14,0.03,305.87,32.56,74.0,4.56,-8.32,1.42,13,4609
