class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,270753.0,30.0,13.0,0.0,1.0,1906.0,-1.06,0.03,-0.06,0.02,0.09,0.74,308.37,38.13,75.5,4.93,-7.48,1.86,13,4617
4,270972.0,31.0,14.0,0.0,3.0,1997.0,-1.06,0.13,0.0,0.03,0.14,0.27,302.87,32.13,75.69,3.82,-8.05,2.05,13,4617
4,271189.0,31.0,17.0,0.0,0.0,1902.0,-0.18,0.05,-0.28,0.01,-0.22,-0.4,305.19,35.06,75.69,5.46,-7.71,1.68,13,4617
4,271404.0,30.0,13.0,0.0,0.0,1803.0,-1.05,0.13,0.05,-0.06,-0.06,-0.75,310.81,41.44,75.5,5.49,-6.93,1.88,13,4617
4,271623.0,25.0,9.0,2.0,1.0,2212.0,-0.21,0.09,-0.2,0.0,-0.07,-0.91,321.25,51.88,74.37,8.34,-5.74,1.45,13,4617
4,271841.0,25.0,10.0,0.0,0.0,2125.0,0.26,0.23,0.19,0.1,-0.01,-0.76,331.0,62.06,68.81,8.93,-4.04,1.85,13,4617
4,272053.0,33.0,273.0,0.0,1.0,1427.0,1.32,-0.07,0.02,-0.08,-0.06,-0.35,337.94,68.56,63.0,10.46,-3.23,1.64,13,4617
4,272271.0,25.0,2141.0,1.0,1.0,2212.0,1.44,1.03,0.19,-0.34,-0.11,1.6,332.12,62.19,73.12,8.89,-3.61,1.13,13,4617
4,272490.0,24.0,2155.0,0.0,7.0,2793.0,-1.19,1.47,-1.1,0.03,0.42,2.69,307.19,34.06,80.06,4.29,-6.52,0.29,13,4617
4,272710.0,28.0,696.0,1.0,1.0,2695.0,-0.71,0.42,0.57,0.04,0.04,0.38,290.06,13.88,78.81,1.63,-8.91,2.41,13,4617
4,272929.0,25.0,549.0,0.0,3.0,2671.0,-0.34,0.01,0.05,0.09,-0.08,-0.04,289.06,13.25,78.75,1.9,-9.34,1.9,13,4617
4,273147.0,27.0,231.0,0.0,2.0,2677.0,-0.1,0.09,-0.08,0.12,-0.08,-0.16,289.81,14.81,77.94,2.42,-9.16,1.9,13,4617
4,273364.0,25.0,55.0,0.0,0.0,2620.0,-0.31,0.19,-0.13,0.1,-0.1,-0.31,291.5,18.0,76.62,2.19,-8.97,2.03,13,4617
