class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,205177.0,28.0,10.0,0.0,0.0,1811.0,0.61,-0.11,-0.09,-0.01,-0.02,0.43,359.0,76.75,61.81,10.09,-2.11,1.02,4,1376
1,205394.0,28.0,6.0,0.0,0.0,1869.0,0.25,-0.09,-0.16,-0.06,-0.04,0.97,349.87,68.0,75.06,9.35,-3.64,0.77,4,1376
1,205610.0,31.0,18.0,2.0,9.0,1564.0,0.55,0.14,-0.32,0.0,-0.04,1.24,336.62,54.94,81.31,8.51,-5.51,0.51,4,1376
1,205826.0,35.0,18.0,0.0,1.0,1739.0,-0.35,-0.05,0.08,0.02,-0.0,1.09,321.69,40.56,83.62,6.23,-7.47,0.12,4,1376
1,206046.0,25.0,9.0,0.0,1.0,2427.0,-2.72,-0.14,-1.69,-0.07,0.08,0.27,313.25,32.38,83.31,2.53,-8.36,-0.73,4,1376
1,206263.0,25.0,9.0,0.0,2.0,2571.0,-0.1,-0.2,-0.13,0.06,-0.0,-0.01,312.94,32.25,82.56,5.13,-8.42,0.92,4,1376
1,206486.0,26.0,9.0,6.0,17.0,2555.0,-0.18,-0.06,-0.05,-0.02,0.01,0.01,312.81,32.0,82.75,5.0,-8.31,0.99,4,1376
1,206704.0,26.0,9.0,0.0,0.0,2583.0,-0.03,-0.09,0.0,-0.01,0.0,-0.01,312.75,31.87,82.87,5.14,-8.35,1.02,4,1376
1,206927.0,31.0,19.0,0.0,14.0,1839.0,-0.53,-0.16,-0.19,-0.01,-0.01,-0.02,312.75,31.81,83.25,3.8,-8.71,0.89,4,1376
1,207152.0,54.0,9.0,2.0,0.0,1773.0,-0.73,0.24,0.26,-0.08,-0.05,-0.14,315.5,35.0,84.31,4.9,-7.73,1.04,4,1376
1,207370.0,27.0,10.0,0.0,3.0,2319.0,-0.4,-0.25,-0.2,-0.03,-0.04,-0.11,317.06,36.88,85.25,5.48,-8.06,0.44,4,1376
1,207590.0,26.0,13.0,2.0,3.0,2429.0,-0.02,-0.1,-0.13,0.0,0.0,0.0,317.5,37.19,85.62,5.88,-7.88,0.48,4,1376
1,207807.0,26.0,11.0,0.0,3.0,2426.0,-0.01,-0.05,0.0,-0.0,0.0,-0.01,317.56,37.31,85.62,5.93,-7.82,0.59,4,1376
