class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,91260.0,26.0,9.0,0.0,0.0,1603.0,0.46,0.14,-0.01,-0.02,0.02,1.11,33.5,52.81,89.87,8.28,-5.77,0.0,1,675
6,91480.0,25.0,10.0,1.0,1.0,1783.0,-0.42,0.28,0.3,-0.08,0.05,1.37,19.0,37.75,89.94,5.58,-7.46,0.3,1,675
6,91693.0,31.0,18.0,1.0,1.0,1763.0,0.42,0.42,0.29,-0.1,-0.01,1.22,4.56,22.81,91.12,4.23,-8.6,0.11,1,675
6,91911.0,35.0,17.0,1.0,1.0,1883.0,-0.05,0.42,0.24,-0.06,0.07,0.59,353.94,11.44,91.94,1.9,-9.17,-0.09,1,675
6,92130.0,31.0,17.0,1.0,1.0,1835.0,-5.42,0.84,0.61,0.15,-0.08,-1.44,357.06,14.63,91.25,-2.94,-8.64,0.39,1,675
6,92346.0,23.0,14.0,2133.0,4057.0,1368.0,8.46,5.15,2.36,1.23,0.82,-5.58,44.31,62.75,74.06,17.38,1.31,3.69,1,675
6,92565.0,25.0,8.0,39.0,1.0,1310.0,-0.6,-0.35,-0.23,0.03,0.11,0.14,63.31,81.12,48.56,9.08,-1.49,0.77,1,675
6,92784.0,23.0,9.0,1.0,10.0,1293.0,0.99,0.17,0.43,0.03,-0.16,0.6,59.88,78.69,52.94,10.6,-1.35,1.58,1,675
6,93000.0,25.0,3791.0,0.0,2.0,1622.0,0.63,3.24,1.97,-0.48,-0.56,4.31,28.12,48.88,88.62,8.03,-3.19,2.12,1,675
6,93221.0,25.0,7.0,0.0,2.0,2173.0,-5.49,-0.67,-1.14,-0.19,0.27,2.21,345.37,2.44,94.12,-5.06,-10.44,-1.84,1,675
6,93446.0,27.0,2215.0,1.0,2.0,2141.0,0.57,0.12,0.11,0.1,-0.05,-0.48,343.37,0.19,94.75,0.62,-9.64,-0.7,1,675
6,93663.0,25.0,1671.0,0.0,2.0,2075.0,0.17,0.15,0.45,0.04,-0.01,-0.25,347.5,4.87,93.56,1.01,-9.6,-0.16,1,675
6,93882.0,26.0,2042.0,0.0,2.0,1999.0,0.28,0.22,0.37,-0.02,-0.02,-0.32,351.19,8.69,93.75,1.76,-9.45,-0.25,1,675
6,94096.0,35.0,842.0,0.0,1.0,1779.0,0.03,0.2,0.17,0.0,-0.03,-0.12,353.87,11.56,93.94,2.0,-9.38,-0.48,1,675
6,94312.0,33.0,17.0,1.0,0.0,1811.0,-0.06,0.0,0.29,0.08,0.01,0.06,354.75,12.56,93.56,2.06,-9.55,-0.3,1,675
6,94530.0,26.0,9.0,0.0,1.0,2075.0,0.09,0.16,0.08,0.08,0.0,0.01,353.5,10.81,92.19,1.93,-9.46,-0.27,1,675
6,94746.0,31.0,17.0,1.0,1.0,1820.0,-0.21,0.43,0.06,-0.03,-0.06,-0.48,354.69,12.5,91.5,1.91,-9.13,-0.18,1,675
