class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,115684.0,27.0,7.0,0.0,1.0,1802.0,0.33,0.6,0.1,0.15,-0.02,-1.18,9.06,29.19,90.06,4.16,-8.19,0.12,1,678
6,115905.0,33.0,15.0,0.0,2.0,1407.0,-1.07,0.03,0.33,0.17,0.07,-1.36,24.5,45.5,87.56,6.02,-6.72,0.64,1,678
6,116125.0,35.0,17.0,0.0,9.0,1230.0,0.72,0.69,0.39,0.16,0.09,-1.29,39.94,61.88,82.62,9.06,-4.19,0.64,1,678
6,116343.0,23.0,7.0,0.0,0.0,1368.0,1.39,-0.14,0.11,0.05,0.19,-0.63,52.31,74.25,68.06,10.51,-2.36,1.32,1,678
6,116565.0,27.0,7.0,0.0,1.0,1398.0,0.7,0.04,-0.01,-0.07,-0.2,0.43,54.13,75.44,63.0,10.19,-2.14,1.1,1,678
6,116786.0,25.0,9.0,0.0,0.0,1497.0,0.27,0.29,0.03,-0.08,-0.02,1.43,42.31,64.25,78.31,9.19,-4.01,0.92,1,678
6,117010.0,27.0,9.0,2.0,1.0,1755.0,-0.35,0.27,0.02,-0.01,0.09,1.24,25.62,46.56,82.0,6.69,-6.48,0.96,1,678
6,117227.0,27.0,9.0,1.0,3.0,1957.0,-0.52,0.37,0.32,-0.08,-0.03,1.08,11.81,32.44,83.56,4.73,-7.84,1.24,1,678
6,117443.0,26.0,9.0,4.0,1.0,2084.0,-0.48,0.34,0.13,-0.15,0.04,0.89,0.37,20.12,85.69,2.88,-8.83,0.82,1,678
6,117660.0,25.0,8.0,0.0,0.0,2207.0,-5.16,-0.04,0.44,0.05,0.0,-0.67,355.75,14.75,86.62,-2.6,-9.49,1.0,1,678
6,117876.0,21.0,5.0,1621.0,4084.0,2025.0,2.26,3.92,0.58,0.73,0.59,-4.78,31.56,50.75,78.12,9.85,-2.14,1.85,1,678
6,118091.0,27.0,7.0,2.0,1709.0,1391.0,-1.61,0.19,-1.64,-0.0,-0.37,0.45,59.44,76.06,35.06,7.9,-1.2,0.24,1,678
6,118308.0,26.0,9.0,0.0,0.0,1381.0,1.29,0.46,0.43,-0.07,-0.44,1.12,54.13,74.06,51.88,10.39,-1.88,2.18,1,678
6,118528.0,26.0,3754.0,0.0,2.0,1643.0,1.61,4.45,0.18,-0.71,-0.57,3.83,19.94,41.88,86.12,8.17,-2.82,0.67,1,678
6,118751.0,25.0,4095.0,0.0,2.0,2020.0,-1.59,0.59,-0.33,-0.16,0.21,1.5,350.69,9.56,90.81,-0.09,-9.09,-0.48,1,678
6,118969.0,27.0,3655.0,1.0,2.0,1992.0,0.19,0.06,0.0,0.02,-0.0,-0.27,347.5,6.0,91.19,1.22,-9.68,-0.2,1,678
