class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,403605.0,45.0,24.0,0.0,0.0,2056.0,0.44,0.16,0.2,0.0,0.1,0.56,342.94,13.25,77.12,2.22,-9.06,2.4,2,919
4,403823.0,25.0,1.0,0.0,0.0,2123.0,-0.72,0.13,0.2,-0.04,-0.05,0.15,339.0,8.25,77.5,0.77,-9.34,2.56,2,919
4,404043.0,35.0,25.0,0.0,0.0,2661.0,0.05,0.03,0.18,-0.02,-0.02,-0.27,339.94,9.63,78.37,1.69,-9.43,2.12,2,919
4,404258.0,31.0,0.0,1.0,1.0,2375.0,-0.5,0.3,-0.34,0.15,-0.16,-1.33,348.62,19.37,77.62,2.86,-8.68,1.63,2,919
4,404481.0,23.0,11.0,0.0,6.0,1717.0,0.96,0.56,0.27,0.41,0.05,-1.29,5.81,38.69,70.94,7.09,-6.67,2.76,2,919
4,404694.0,45.0,17.0,0.0,0.0,1577.0,-0.63,0.44,0.13,0.16,0.0,-0.81,16.87,49.75,62.0,6.85,-5.14,3.09,2,919
4,404914.0,12.0,949.0,0.0,1.0,2159.0,1.35,0.25,0.61,-0.34,-0.49,0.98,18.81,52.5,64.87,10.26,-5.79,2.2,2,919
4,405136.0,589.0,3656.0,2.0,1.0,2620.0,-1.46,0.83,0.03,0.15,0.18,1.73,358.19,33.19,72.56,3.9,-6.99,2.48,2,919
4,405352.0,220.0,3571.0,0.0,0.0,2579.0,-0.56,0.52,0.41,0.01,0.07,0.9,343.94,18.81,73.19,2.6,-8.36,3.09,2,919
4,405575.0,26.0,3669.0,0.0,1.0,2637.0,0.24,0.22,0.04,-0.1,0.13,0.48,337.06,10.94,74.37,2.14,-9.06,2.7,2,919
4,405797.0,35.0,4076.0,0.0,3.0,2554.0,0.35,0.05,0.15,-0.13,0.05,0.11,335.06,7.56,75.81,1.65,-9.37,2.53,2,919
4,406015.0,19.0,4095.0,0.0,4.0,2676.0,0.27,0.19,-0.05,-0.09,0.08,0.14,333.87,5.75,76.62,1.59,-9.3,2.47,2,919
4,406234.0,36.0,4095.0,0.0,0.0,2041.0,-0.21,-0.01,0.02,-0.11,0.08,0.11,333.12,3.62,78.06,0.41,-9.58,2.04,2,919
4,406450.0,13.0,3832.0,0.0,3.0,2126.0,-0.7,0.06,0.07,-0.1,0.08,0.23,331.69,1.56,78.69,-0.45,-9.54,1.97,2,919
4,406668.0,53.0,1566.0,1.0,0.0,2134.0,0.3,0.06,0.39,-0.09,0.08,-0.02,332.19,0.75,80.12,0.44,-9.59,2.06,2,919
4,406888.0,38.0,40.0,2.0,0.0,2132.0,-1.23,0.11,0.04,0.08,-0.1,-0.5,333.37,2.19,80.06,-0.86,-9.53,1.73,2,919
4,407104.0,31.0,26.0,0.0,3.0,2442.0,-0.9,0.24,0.32,0.26,-0.21,-0.7,339.87,11.13,77.69,0.99,-9.15,2.37,2,919
