class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,275526.0,31.0,17.0,0.0,0.0,1810.0,-0.28,0.01,0.11,0.01,-0.02,0.86,317.56,38.69,82.75,5.79,-7.61,1.07,4,1413
2,275743.0,31.0,17.0,1.0,2.0,1917.0,-0.37,0.41,0.2,-0.01,-0.04,0.88,307.0,28.31,83.69,4.28,-8.15,1.15,4,1413
2,275959.0,35.0,9.0,0.0,1.0,2419.0,0.52,0.41,0.16,0.01,0.04,0.9,296.75,18.12,84.31,3.51,-8.88,1.07,4,1413
2,276178.0,34.0,18.0,1.0,1.0,2072.0,-1.57,0.05,0.28,-0.02,-0.03,-0.33,293.06,14.69,84.25,0.94,-9.37,1.23,4,1413
2,276396.0,25.0,8.0,5.0,2.0,2444.0,-0.01,0.07,-0.1,0.04,0.13,-1.14,302.81,24.69,83.56,4.08,-8.78,0.88,4,1413
2,276612.0,51.0,17.0,1669.0,0.0,1769.0,-1.68,0.6,0.73,0.04,0.08,-1.23,318.56,40.25,81.25,4.65,-6.78,1.87,4,1413
2,276829.0,21.0,3.0,2697.0,859.0,2317.0,9.07,1.66,1.03,0.69,0.66,-2.7,352.0,71.69,48.69,18.42,-0.38,3.13,4,1413
2,277045.0,25.0,5.0,0.0,4095.0,1824.0,0.38,-0.03,-0.15,-0.01,-0.03,-0.01,357.5,74.56,28.12,9.84,-1.26,2.14,4,1413
2,277257.0,26.0,7.0,1683.0,9.0,1887.0,-0.03,0.0,0.06,-0.01,-0.06,0.13,356.31,74.25,30.5,9.4,-1.35,2.34,4,1413
2,277474.0,35.0,23.0,0.0,0.0,1253.0,0.7,0.31,0.1,-0.21,-0.29,-0.14,357.25,75.87,34.38,10.21,-1.03,2.07,4,1413
2,277691.0,30.0,14.0,0.0,3.0,1268.0,-0.3,-0.01,-0.26,-0.08,-0.06,0.39,357.19,76.75,48.63,9.23,-1.74,1.2,4,1413
2,277908.0,26.0,5.0,0.0,1.0,1783.0,-0.04,-0.01,0.07,0.01,-0.07,0.51,351.62,72.62,61.81,9.29,-2.63,1.44,4,1413
