class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,171658.0,33.0,17.0,1.0,0.0,1765.0,-0.32,-0.22,-0.04,0.03,0.09,-0.82,313.31,32.38,86.06,4.92,-8.48,0.51,4,1403
2,171872.0,48.0,17.0,0.0,0.0,1630.0,-0.25,-0.06,-0.03,-0.03,0.02,-1.0,324.87,43.75,85.12,8.19,-6.53,0.36,4,1403
2,172090.0,31.0,16.0,2.0,1.0,1497.0,-0.85,0.33,-0.36,-0.03,-0.02,-0.81,335.25,53.94,84.0,8.38,-4.96,0.39,4,1403
2,172308.0,31.0,16.0,1.0,11.0,1353.0,-0.2,0.08,-0.2,-0.01,-0.04,-0.92,346.19,64.69,82.37,8.65,-4.06,0.34,4,1403
2,172522.0,35.0,7.0,0.0,1.0,1251.0,4.64,-0.45,0.6,-0.1,-0.2,-0.42,354.06,72.56,81.0,12.88,-3.36,0.13,4,1403
2,172739.0,24.0,4095.0,0.0,2.0,2505.0,5.31,3.08,-0.05,-0.12,-0.3,4.59,331.87,50.63,93.19,12.89,-3.12,-0.4,4,1403
2,172958.0,23.0,979.0,0.0,1.0,2521.0,-2.96,0.56,-2.88,-0.13,-0.04,1.07,282.31,-0.44,92.06,-3.14,-9.23,-3.25,4,1403
2,173172.0,42.0,3187.0,1.0,3.0,2585.0,0.87,-0.03,0.15,0.11,-0.07,-0.29,283.44,0.56,91.37,0.57,-9.83,-0.07,4,1403
2,173393.0,51.0,3629.0,1.0,0.0,2423.0,0.17,0.01,0.17,-0.01,0.02,0.01,284.37,2.06,90.12,0.5,-9.78,0.14,4,1403
2,173616.0,25.0,3207.0,0.0,2.0,2623.0,-0.04,0.02,0.12,0.0,-0.01,-0.01,284.19,1.87,90.19,0.27,-9.77,0.08,4,1403
2,173836.0,25.0,3015.0,0.0,3.0,2645.0,-0.41,0.0,0.04,0.01,-0.0,-0.02,284.44,2.06,90.12,-0.04,-9.79,0.01,4,1403
2,174053.0,47.0,541.0,1.0,1.0,2135.0,0.03,-0.01,0.11,0.02,0.01,0.02,285.06,2.69,90.0,0.49,-9.81,0.1,4,1403
2,174267.0,25.0,1263.0,1.0,2.0,2539.0,0.28,0.02,0.07,0.01,-0.02,-0.42,287.06,5.06,89.62,1.46,-9.62,0.11,4,1403
2,174484.0,27.0,1495.0,2.0,0.0,2360.0,0.15,0.14,0.28,0.09,-0.06,-0.99,294.62,13.38,89.12,1.74,-9.31,0.11,4,1403
