class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,372165.0,44.0,15.0,2611.0,35.0,2031.0,0.34,0.2,0.18,0.03,0.01,-0.28,298.94,21.25,83.56,3.92,-8.86,1.2,4,1427
2,372383.0,31.0,16.0,347.0,2.0,1928.0,0.75,0.41,0.72,0.04,-0.02,-0.76,303.56,26.25,82.56,5.16,-8.27,1.86,4,1427
2,372600.0,25.0,9.0,1912.0,18.0,2655.0,-0.05,0.48,-0.4,0.07,0.02,-1.33,316.62,39.06,81.56,7.28,-6.63,1.25,4,1427
2,372819.0,21.0,5.0,3305.0,22.0,2487.0,0.75,2.61,2.0,0.3,0.34,-3.78,345.69,67.25,60.44,9.79,-0.67,3.86,4,1427
2,373034.0,25.0,9.0,1555.0,4095.0,1909.0,-1.68,0.1,0.75,0.05,0.17,0.04,358.62,76.06,28.0,7.83,-1.0,2.84,4,1427
2,373252.0,46.0,18.0,1787.0,4095.0,1325.0,-0.08,0.02,0.07,0.02,0.05,0.05,358.19,75.0,27.44,9.38,-1.14,2.32,4,1427
2,373469.0,33.0,15.0,1149.0,3483.0,1251.0,-0.12,0.01,0.05,-0.06,-0.18,-0.13,359.25,76.12,26.06,9.39,-1.01,2.16,4,1427
2,373683.0,26.0,9.0,287.0,4.0,1739.0,1.41,0.21,-0.03,0.1,0.01,0.11,359.44,77.81,29.62,10.99,-0.81,1.76,4,1427
2,373904.0,19.0,9.0,611.0,5.0,1852.0,0.32,0.06,0.14,0.0,-0.01,0.3,356.0,75.94,40.31,9.83,-1.5,1.96,4,1427
2,374120.0,27.0,8.0,187.0,0.0,1862.0,-0.27,0.05,0.07,-0.12,-0.04,0.62,350.5,71.56,56.63,9.03,-2.53,1.77,4,1427
