class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,311229.0,26.0,9.0,0.0,0.0,1478.0,0.35,0.32,0.22,0.7,0.1,0.97,42.88,61.19,49.88,8.91,-3.34,3.3,10,3523
5,311445.0,27.0,9.0,0.0,1.0,1633.0,-0.19,0.83,0.62,0.12,-0.04,1.14,26.37,49.94,54.19,7.97,-4.17,4.44,10,3523
5,311661.0,31.0,0.0,1.0,1.0,1718.0,0.15,0.77,0.26,-0.03,-0.06,1.33,11.31,37.38,61.75,6.02,-6.16,3.94,10,3523
5,311876.0,33.0,17.0,1.0,0.0,1883.0,-1.41,0.84,0.99,-0.42,0.21,1.08,358.19,24.25,66.94,2.61,-7.38,4.49,10,3523
5,312092.0,45.0,21.0,1.0,1.0,1977.0,-1.28,0.77,0.4,-0.75,0.18,0.54,353.94,15.38,75.12,1.31,-8.37,2.82,10,3523
5,312313.0,671.0,17.0,2.0,1.0,1977.0,-2.1,0.69,0.59,-0.6,0.38,-0.47,356.44,12.88,82.75,0.09,-8.78,1.8,10,3523
5,312529.0,327.0,15.0,4.0,0.0,1781.0,-0.31,0.26,-0.12,-0.77,0.23,-1.05,13.25,23.81,89.44,3.57,-8.58,0.17,10,3523
5,312746.0,31.0,9.0,1.0,0.0,1575.0,-1.02,0.2,0.29,-0.15,0.21,-1.57,33.69,39.13,95.87,6.72,-7.28,-0.96,10,3523
5,312969.0,30.0,17.0,0.0,0.0,1437.0,0.52,0.02,0.4,0.32,0.24,-1.0,48.44,53.81,94.12,7.34,-5.49,-0.06,10,3523
5,313185.0,37.0,17.0,0.0,0.0,1287.0,0.31,0.19,0.5,0.44,0.32,-0.99,58.13,65.94,85.62,9.27,-3.78,0.81,10,3523
5,313408.0,45.0,18.0,0.0,1.0,1186.0,-0.59,0.14,0.91,0.4,0.32,-0.32,64.06,74.75,60.13,8.36,-2.27,1.55,10,3523
5,313627.0,26.0,9.0,0.0,1.0,1334.0,-0.28,0.2,-0.15,0.7,0.54,0.6,57.69,70.25,46.88,8.94,-2.2,2.1,10,3523
