class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,224282.0,17.0,17.0,1.0,0.0,1257.0,-1.01,0.07,-1.19,0.08,-0.21,-0.55,151.19,76.56,61.31,8.52,-1.92,-0.1,4,1563
5,224500.0,29.0,22.0,1.0,0.0,1211.0,2.21,-0.34,-2.36,0.11,0.12,0.06,154.44,80.56,45.13,11.88,-1.47,-1.23,4,1563
5,224722.0,27.0,4.0,5.0,0.0,1771.0,0.37,-0.1,-0.02,0.5,0.26,0.55,144.12,73.56,47.69,9.77,-2.16,1.84,4,1563
5,224943.0,25.0,8.0,0.0,0.0,1879.0,0.37,0.08,0.02,0.47,0.26,0.56,133.19,66.56,48.31,9.37,-2.82,2.61,4,1563
5,225160.0,27.0,9.0,0.0,14.0,1960.0,0.21,0.1,0.14,-0.06,0.05,0.73,124.62,60.0,54.0,8.68,-3.92,3.02,4,1563
5,225380.0,27.0,9.0,0.0,0.0,2111.0,-0.03,0.13,0.32,0.05,0.0,0.77,115.25,51.38,61.38,7.59,-5.28,3.25,4,1563
5,225599.0,27.0,4.0,0.0,5.0,2215.0,-0.18,-0.05,0.57,0.01,0.01,0.9,104.19,41.5,65.44,6.16,-6.72,3.26,4,1563
5,225820.0,27.0,8.0,1.0,0.0,2405.0,-0.98,0.47,0.46,-0.22,0.06,0.76,93.94,31.12,69.19,4.02,-7.41,3.42,4,1563
5,226038.0,26.0,8.0,0.0,0.0,2507.0,0.12,0.35,0.3,-0.42,0.2,0.51,88.31,22.94,73.69,3.49,-8.32,2.89,4,1563
5,226253.0,39.0,17.0,0.0,0.0,2075.0,-0.68,0.13,-0.02,-0.37,0.25,0.09,87.94,18.19,78.12,2.38,-8.98,1.88,4,1563
5,226470.0,35.0,17.0,0.0,1.0,1979.0,0.14,0.07,-0.23,-0.3,0.04,-0.66,94.94,22.12,80.87,3.9,-8.86,1.18,4,1563
5,226687.0,33.0,13.0,0.0,2.0,1834.0,-1.1,0.28,0.09,-0.29,0.09,-0.82,105.75,31.0,83.31,3.95,-8.06,1.06,4,1563
5,226902.0,38.0,16.0,5.0,1.0,1710.0,0.52,-0.08,-0.08,-0.08,0.03,-0.97,118.0,41.44,84.44,7.08,-7.34,0.61,4,1563
5,227120.0,33.0,15.0,0.0,0.0,1560.0,1.82,-0.01,-0.06,0.07,0.06,-1.11,130.31,53.5,82.0,9.77,-5.7,0.74,4,1563
5,227336.0,21.0,11.0,0.0,9.0,1437.0,-0.11,0.03,0.49,0.15,0.05,-0.73,140.25,64.0,75.87,8.7,-4.12,1.53,4,1563
5,227550.0,38.0,18.0,1.0,1.0,1309.0,-0.95,0.02,-0.1,0.06,0.02,-0.67,148.44,72.75,68.12,8.42,-2.61,0.98,4,1563
5,227769.0,33.0,16.0,0.0,0.0,1227.0,0.38,-0.17,0.1,0.2,0.04,-0.37,154.81,80.19,56.38,10.05,-1.51,1.02,4,1563
5,227987.0,27.0,14.0,0.0,13.0,1274.0,0.75,-0.04,0.62,0.55,0.37,0.33,148.75,76.62,44.94,10.29,-1.63,2.22,4,1563
