class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,39632.0,45.0,15.0,1.0,0.0,1647.0,-0.33,0.08,0.26,-0.01,-0.07,-0.79,331.44,48.94,84.44,7.1,-6.26,0.88,6,2020
1,39851.0,35.0,9.0,1.0,1.0,1509.0,0.22,0.11,0.2,0.01,-0.04,-0.77,340.75,58.56,83.75,8.63,-4.89,0.75,6,2020
1,40067.0,31.0,1254.0,1.0,0.0,1436.0,-1.07,-0.14,0.13,-0.04,-0.06,-0.08,345.25,63.25,84.37,8.57,-4.41,0.49,6,2020
1,40285.0,29.0,2031.0,0.0,2.0,2247.0,0.02,-0.11,0.09,0.0,-0.01,0.02,345.94,63.94,85.44,8.84,-4.4,0.43,6,2020
1,40503.0,27.0,2158.0,0.0,1.0,2159.0,-0.13,-0.01,0.09,-0.01,-0.01,0.02,345.5,63.56,85.62,8.64,-4.36,0.42,6,2020
1,40723.0,28.0,12.0,2.0,1.0,1463.0,-0.29,-0.14,0.1,0.05,0.11,0.33,344.19,62.0,84.81,8.37,-4.72,0.51,6,2020
1,40944.0,28.0,9.0,1.0,0.0,2143.0,0.62,0.14,0.33,0.03,0.07,0.17,341.62,59.19,83.12,9.04,-4.85,0.93,6,2020
1,41161.0,27.0,5.0,0.0,1.0,2366.0,-0.57,-0.16,0.14,0.03,0.07,0.19,339.06,56.25,81.62,7.31,-5.54,1.07,6,2020
1,41377.0,28.0,9.0,0.0,0.0,2351.0,0.0,-0.06,0.07,-0.01,-0.01,0.0,338.75,55.88,81.56,8.11,-5.5,0.87,6,2020
1,41595.0,25.0,9.0,0.0,2.0,2341.0,0.0,-0.01,0.1,-0.01,-0.01,0.01,338.69,55.81,81.44,8.1,-5.46,0.92,6,2020
1,41811.0,27.0,8.0,1.0,1.0,2357.0,-0.02,-0.02,0.16,0.01,0.0,-0.0,338.62,55.75,81.31,8.1,-5.46,0.99,6,2020
1,42030.0,26.0,10.0,1.0,6.0,2616.0,-0.05,-0.01,0.07,0.01,0.0,0.01,338.56,55.75,81.25,8.06,-5.49,0.95,6,2020
1,42249.0,26.0,10.0,2.0,18.0,2764.0,-0.05,-0.05,0.07,0.01,0.0,-0.0,338.56,55.69,81.12,8.05,-5.5,0.92,6,2020
