class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,161220.0,25.0,1765.0,0.0,1.0,2217.0,-0.17,0.09,0.17,-0.07,-0.01,-0.48,339.62,27.44,84.81,4.34,-8.56,0.95,8,2888
0,161435.0,25.0,2102.0,1.0,3.0,2131.0,0.27,0.03,0.17,-0.09,-0.01,-0.63,346.62,34.06,85.56,5.81,-8.03,0.79,8,2888
0,161655.0,31.0,13.0,1.0,1.0,1764.0,0.2,-0.01,0.22,-0.01,0.03,-0.24,352.37,39.38,85.87,6.43,-7.57,0.76,8,2888
0,161874.0,26.0,7.0,0.0,0.0,2245.0,-1.29,0.05,0.03,-0.02,0.28,-0.08,354.75,40.44,84.56,4.69,-7.48,0.89,8,2888
0,162094.0,25.0,7.0,2638.0,22.0,2233.0,-0.04,0.11,-0.08,0.22,0.36,-0.88,2.37,46.44,79.69,6.99,-6.22,1.12,8,2888
0,162313.0,39.0,11.0,2830.0,22.0,2041.0,0.18,0.1,0.2,0.16,0.17,-0.95,14.31,57.25,69.94,8.43,-4.87,2.02,8,2888
0,162531.0,35.0,17.0,2571.0,24.0,1549.0,0.24,-0.07,0.43,0.06,0.04,-0.63,23.87,65.5,57.69,9.17,-3.51,2.6,8,2888
0,162753.0,26.0,8.0,1955.0,13.0,1832.0,-1.08,-0.17,-0.11,-0.01,0.02,-0.68,31.5,71.62,45.94,8.21,-2.39,2.03,8,2888
0,162971.0,26.0,6.0,2760.0,25.0,1771.0,-0.28,-0.16,0.14,0.01,0.04,0.01,36.63,75.5,38.0,9.2,-1.67,2.07,8,2888
0,163193.0,27.0,11.0,0.0,1.0,1691.0,1.42,0.36,0.23,-0.15,-0.35,1.05,32.31,73.44,49.88,10.82,-1.76,2.03,8,2888
0,163410.0,23.0,9.0,0.0,1.0,1885.0,0.68,-0.26,0.12,0.06,-0.01,0.9,19.5,62.81,66.75,9.37,-4.44,1.89,8,2888
0,163627.0,27.0,11.0,0.0,0.0,2068.0,-0.24,0.25,0.12,0.05,-0.05,1.63,2.25,47.56,76.12,6.89,-6.27,1.7,8,2888
0,163852.0,40.0,364.0,0.0,0.0,1911.0,0.84,-0.08,0.13,-0.15,-0.16,1.13,342.0,30.19,81.37,5.78,-8.45,1.39,8,2888
0,164067.0,29.0,3452.0,0.0,1.0,2604.0,0.2,0.32,0.66,0.26,-0.07,1.15,325.06,15.0,82.44,1.36,-8.99,1.99,8,2888
0,164286.0,25.0,3435.0,0.0,0.0,2536.0,-0.51,0.05,0.18,0.01,-0.01,0.24,317.56,7.75,81.87,0.68,-9.62,1.45,8,2888
0,164504.0,18.0,2658.0,0.0,2.0,2518.0,-0.64,0.15,0.11,-0.17,0.16,-0.61,320.31,9.75,82.44,1.01,-9.42,1.37,8,2888
