class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,273985.0,27.0,9.0,1.0,1.0,2508.0,-0.86,0.02,0.33,-0.12,-0.07,0.97,350.25,51.31,78.75,6.79,-5.97,1.51,4,1453
3,274204.0,29.0,9.0,0.0,2.0,2671.0,0.04,0.07,-0.1,-0.03,0.02,0.61,340.94,41.81,81.56,6.59,-7.14,0.96,4,1453
3,274420.0,27.0,9.0,1.0,10.0,2733.0,0.22,0.05,0.28,0.01,0.0,0.74,333.5,34.44,82.12,5.38,-7.8,1.24,4,1453
3,274638.0,28.0,10.0,0.0,2.0,2806.0,0.23,0.09,0.18,-0.0,0.02,0.54,326.31,27.25,82.69,4.41,-8.62,1.26,4,1453
3,274858.0,27.0,4.0,0.0,0.0,2966.0,-0.33,0.1,0.3,0.03,-0.0,0.37,320.06,21.12,82.81,2.74,-8.92,1.34,4,1453
3,275077.0,45.0,7.0,1.0,1.0,2060.0,-2.06,0.35,0.03,0.03,-0.03,-0.25,318.75,19.87,82.31,1.27,-8.78,1.27,4,1453
3,275295.0,29.0,7.0,1.0,1.0,1957.0,0.99,0.07,0.13,-0.06,-0.07,-0.47,323.69,25.25,82.5,5.18,-8.71,1.28,4,1453
3,275515.0,589.0,16.0,1.0,2.0,1848.0,0.44,0.17,0.02,-0.02,-0.07,-0.42,329.31,31.5,82.81,5.57,-8.11,1.06,4,1453
3,275730.0,664.0,9.0,2.0,2.0,2719.0,-0.34,0.1,0.08,0.02,0.01,-0.13,331.94,34.25,82.75,5.13,-7.99,1.21,4,1453
3,275948.0,723.0,11.0,1.0,2.0,2612.0,-0.07,0.06,0.15,-0.0,-0.02,-0.41,336.12,38.38,82.31,5.87,-7.55,1.14,4,1453
3,276168.0,956.0,9.0,5.0,2.0,2588.0,0.29,0.17,0.01,-0.02,-0.02,-0.32,341.19,43.5,82.06,7.04,-6.86,0.99,4,1453
3,276385.0,849.0,17.0,6.0,0.0,2524.0,0.04,-0.01,0.05,-0.01,-0.0,-0.22,344.37,46.56,81.75,7.17,-6.67,1.02,4,1453
3,276605.0,893.0,10.0,3.0,2.0,2521.0,-0.2,0.11,0.08,-0.01,-0.01,-0.38,347.56,49.81,81.19,7.28,-6.13,1.04,4,1453
