class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,247432.0,39.0,14.0,0.0,1.0,1655.0,0.31,0.27,-0.64,-0.1,0.01,-1.53,42.06,64.31,109.06,9.15,-3.74,-2.03,11,3929
5,247649.0,31.0,17.0,1.0,0.0,1491.0,0.32,-0.14,-0.41,0.61,0.03,-0.83,53.13,77.69,120.69,9.9,-1.93,-1.47,11,3929
5,247868.0,31.0,28.0,0.0,1.0,1449.0,0.95,0.28,-0.05,0.7,0.38,0.12,49.0,83.5,173.94,10.69,-0.74,-0.45,11,3929
5,248083.0,27.0,9.0,1.0,1.0,1955.0,-0.18,0.01,0.01,0.43,0.1,0.46,38.81,79.37,81.37,9.45,-1.76,0.28,11,3929
5,248299.0,27.0,9.0,0.0,2.0,2095.0,0.16,0.35,0.14,0.63,0.03,0.84,24.69,71.31,76.37,9.45,-2.69,0.88,11,3929
5,248516.0,27.0,7.0,0.0,0.0,2266.0,-0.32,0.51,0.51,0.35,0.07,0.98,7.69,59.5,74.81,8.08,-4.36,1.83,11,3929
5,248738.0,30.0,492.0,1.0,0.0,1961.0,0.24,0.47,0.75,-0.18,0.08,0.76,356.31,49.06,76.37,7.6,-5.82,2.25,11,3929
5,248952.0,39.0,1150.0,0.0,0.0,2153.0,-0.67,0.26,0.27,-0.82,0.38,0.72,353.06,39.19,81.19,5.54,-7.16,1.16,11,3929
5,249172.0,39.0,2276.0,0.0,0.0,2133.0,-0.16,0.26,0.24,-0.67,0.19,-0.05,356.81,34.38,87.94,5.38,-7.81,0.53,11,3929
5,249391.0,31.0,1581.0,1.0,0.0,2009.0,-0.53,0.06,-0.07,-0.56,0.19,-0.65,8.63,38.94,93.69,5.63,-7.53,-0.57,11,3929
5,249612.0,38.0,539.0,0.0,0.0,1871.0,-0.06,0.06,0.03,-0.28,0.04,-1.02,23.12,49.13,98.56,7.35,-6.27,-0.92,11,3929
5,249831.0,31.0,15.0,1.0,0.0,1704.0,-1.01,0.26,-0.3,-0.22,0.15,-1.25,40.38,62.69,104.5,7.69,-4.08,-1.43,11,3929
5,250046.0,31.0,17.0,0.0,1.0,1541.0,-0.12,-0.21,-0.5,0.52,0.14,-1.0,52.75,76.12,112.12,9.39,-2.38,-1.38,11,3929
