class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,120602.0,27.0,956.0,0.0,1.0,2259.0,-0.94,0.19,-0.05,-0.39,0.03,-0.86,20.0,52.0,92.0,6.83,-5.77,-0.28,11,3910
5,120819.0,35.0,22.0,0.0,1.0,1726.0,0.05,0.04,-0.32,0.19,-0.03,-1.31,35.38,65.87,96.69,9.0,-3.93,-0.79,11,3910
5,121036.0,35.0,17.0,0.0,1.0,1563.0,-1.14,0.2,0.39,0.24,0.23,-0.99,46.5,79.94,91.06,8.5,-1.5,0.36,11,3910
5,121257.0,27.0,8.0,0.0,1.0,1928.0,0.12,-0.19,-0.19,0.24,-0.01,-0.05,49.56,85.06,175.06,9.89,-1.02,-0.26,11,3910
5,121475.0,27.0,9.0,0.0,1.0,1928.0,0.46,0.04,0.39,0.45,0.2,0.24,44.25,83.87,5.81,10.21,-0.98,0.71,11,3910
5,121697.0,27.0,9.0,0.0,1.0,2057.0,-0.25,-0.02,0.04,0.3,0.13,0.55,34.56,77.87,68.5,9.33,-1.92,0.79,11,3910
5,121915.0,27.0,9.0,0.0,1.0,2135.0,-0.58,0.16,0.11,0.19,0.08,0.87,24.75,70.37,72.87,8.62,-3.05,1.09,11,3910
5,122135.0,29.0,12.0,1.0,3.0,2263.0,-0.84,0.35,0.03,0.11,-0.0,1.14,10.69,58.13,76.87,7.42,-4.77,1.21,11,3910
5,122353.0,40.0,300.0,1.0,2.0,2054.0,-0.63,0.28,0.44,-0.23,0.11,0.65,0.31,47.19,80.0,6.32,-6.21,1.4,11,3910
5,122571.0,35.0,1669.0,1.0,0.0,2117.0,-0.49,0.04,0.26,-0.35,0.14,0.36,357.62,40.44,83.0,5.87,-7.35,1.16,11,3910
5,122788.0,27.0,2532.0,1.0,1.0,2539.0,-0.75,0.17,0.1,-0.23,0.1,-0.15,359.87,39.75,85.69,5.52,-7.34,0.67,11,3910
5,123011.0,33.0,2090.0,1.0,0.0,1983.0,-1.19,0.43,0.24,-0.39,0.1,-0.81,7.87,44.56,87.62,5.68,-6.54,0.53,11,3910
5,123229.0,33.0,599.0,1.0,0.0,1784.0,-1.23,0.51,-0.18,-0.34,-0.04,-1.33,25.62,58.5,92.25,7.12,-4.6,-0.39,11,3910
5,123455.0,27.0,9.0,1.0,1.0,2003.0,0.92,0.33,-0.06,-0.09,0.0,-1.16,43.31,74.0,99.44,10.38,-2.22,-0.5,11,3910
5,123676.0,27.0,9.0,0.0,1.0,1910.0,0.56,0.0,0.21,0.41,0.07,-0.4,50.38,82.87,105.44,9.34,-1.22,-0.31,11,3910
5,123898.0,35.0,17.0,0.0,0.0,1482.0,0.42,-0.01,0.19,0.35,0.2,0.24,47.75,84.75,174.75,10.18,-0.92,0.2,11,3910
