class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,282321.0,31.0,11.0,0.0,1.0,1469.0,-0.04,0.06,-0.22,0.49,-0.01,-0.72,48.56,75.75,114.25,9.42,-2.06,-1.23,11,3936
5,282541.0,31.0,17.0,0.0,0.0,1485.0,0.57,0.57,0.55,0.6,0.25,-0.11,46.5,81.56,108.69,10.27,-0.77,0.09,11,3936
5,282761.0,27.0,9.0,0.0,0.0,1976.0,0.12,0.3,0.22,0.3,0.04,0.41,37.44,77.87,86.94,10.3,-1.71,0.26,11,3936
5,282979.0,26.0,8.0,0.0,0.0,2124.0,-0.15,0.16,0.11,0.33,0.03,0.85,25.69,69.44,82.19,9.03,-3.24,0.57,11,3936
5,283193.0,39.0,17.0,1.0,0.0,1991.0,-0.54,0.43,0.27,0.24,0.05,1.12,11.06,57.69,80.69,7.74,-4.73,1.12,11,3936
5,283411.0,30.0,1363.0,0.0,0.0,1977.0,-0.05,0.31,0.22,-0.13,0.07,0.76,358.87,45.75,81.94,6.97,-6.45,1.18,11,3936
5,283633.0,39.0,1619.0,0.0,1.0,2094.0,-0.27,0.21,0.22,-0.38,0.23,0.56,354.37,38.0,84.06,5.76,-7.46,1.01,11,3936
5,283849.0,34.0,3004.0,1.0,1.0,2126.0,-1.0,0.16,0.27,-0.62,0.13,0.14,355.56,33.31,88.31,4.37,-8.03,0.51,11,3936
5,284067.0,26.0,2938.0,0.0,0.0,2506.0,-0.65,0.08,0.11,-0.51,0.2,-0.35,3.62,34.75,93.62,4.96,-7.93,-0.43,11,3936
5,284290.0,27.0,2362.0,0.0,1.0,2363.0,0.19,0.27,-0.07,-0.23,-0.0,-0.84,16.06,42.88,98.06,6.87,-6.82,-1.08,11,3936
5,284506.0,27.0,1414.0,0.0,1.0,1817.0,0.02,0.26,-0.11,-0.08,-0.02,-1.1,28.87,54.38,102.12,8.05,-5.23,-1.32,11,3936
5,284724.0,34.0,12.0,2.0,1.0,1595.0,0.38,0.26,0.0,-0.03,-0.01,-1.17,42.44,67.19,109.75,9.93,-3.35,-1.44,11,3936
5,284945.0,31.0,13.0,1.0,0.0,1471.0,-0.05,-0.12,-0.29,0.46,0.1,-0.54,50.31,76.75,120.44,9.49,-2.05,-1.42,11,3936
