class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,330357.0,23.0,1780.0,0.0,0.0,2521.0,-0.1,0.1,0.46,0.0,0.0,0.85,333.94,38.63,81.75,6.02,-7.46,1.56,3,1316
6,330578.0,25.0,1251.0,0.0,1.0,1864.0,-1.37,0.06,-0.03,0.01,0.01,0.68,325.12,29.81,82.25,3.44,-8.4,1.1,3,1316
6,330798.0,30.0,339.0,0.0,0.0,1995.0,-0.57,0.21,-0.1,0.02,0.03,0.63,317.0,21.69,82.25,3.05,-8.81,1.11,3,1316
6,331014.0,25.0,8.0,0.0,1.0,2515.0,-5.82,-0.54,1.54,-0.07,0.11,-1.23,316.06,20.37,82.12,-2.4,-9.64,2.79,3,1316
6,331232.0,25.0,3.0,327.0,3098.0,2617.0,6.97,1.9,1.07,0.37,0.06,-3.54,7.0,65.75,63.75,16.03,-1.39,2.86,3,1316
6,331452.0,36.0,7.0,9.0,2155.0,1973.0,0.36,-0.37,0.06,-0.07,-0.16,0.02,18.06,75.31,38.81,9.85,-1.93,1.98,3,1316
6,331667.0,26.0,11.0,4.0,0.0,1821.0,2.29,1.18,-0.42,-0.15,-0.26,2.44,8.0,68.0,66.69,10.34,-2.21,1.09,3,1316
6,331893.0,25.0,4095.0,0.0,2.0,2449.0,-1.99,0.89,0.81,0.14,-0.2,1.77,336.06,39.94,83.75,4.17,-6.68,1.62,3,1316
6,332109.0,25.0,4079.0,0.0,1.0,2655.0,-1.04,-0.14,0.25,0.09,-0.0,1.08,315.56,21.19,83.37,2.49,-9.22,1.3,3,1316
6,332329.0,23.0,4095.0,0.0,2.0,2587.0,-0.67,0.36,0.39,-0.06,0.01,0.0,307.87,13.75,83.0,1.34,-9.01,1.49,3,1316
6,332549.0,26.0,3081.0,0.0,1.0,2571.0,-0.82,0.39,0.24,-0.06,0.07,-0.46,311.06,16.25,83.0,1.92,-8.94,1.38,3,1316
6,332767.0,26.0,2329.0,0.0,0.0,2300.0,-0.34,0.25,0.08,-0.07,0.04,-1.06,321.75,25.94,83.62,3.95,-8.5,1.06,3,1316
6,332986.0,31.0,2354.0,0.0,2.0,1715.0,-0.02,0.04,0.23,-0.0,-0.01,-0.89,333.56,37.56,83.19,5.96,-7.66,1.15,3,1316
6,333201.0,26.0,7.0,3.0,0.0,2265.0,-0.82,0.26,0.8,0.19,0.13,-0.11,340.56,43.94,79.81,5.98,-6.68,2.04,3,1316
