class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,103394.0,25.0,7.0,0.0,1.0,2099.0,0.15,-0.05,0.05,0.0,0.02,-0.06,3.06,64.87,57.25,9.03,-3.55,2.31,3,1156
3,103616.0,26.0,1.0,4.0,1.0,2079.0,0.05,-0.04,0.05,0.01,0.01,-0.04,3.69,65.31,56.5,8.96,-3.45,2.31,3,1156
3,103833.0,40.0,18.0,5.0,11.0,2063.0,0.05,-0.03,0.1,-0.01,0.01,-0.04,4.0,65.56,55.94,8.98,-3.39,2.37,3,1156
3,104050.0,27.0,3.0,0.0,2.0,2174.0,0.12,-0.05,0.04,-0.04,-0.05,0.1,3.94,65.5,56.88,9.06,-3.45,2.29,3,1156
3,104270.0,37.0,16.0,0.0,1.0,2123.0,-0.04,-0.05,0.07,-0.02,-0.05,0.09,2.69,64.62,60.0,8.81,-3.68,2.17,3,1156
3,104484.0,27.0,9.0,0.0,1.0,2156.0,0.11,0.02,0.14,-0.02,-0.01,0.26,1.06,63.25,62.0,8.87,-3.87,2.2,3,1156
3,104700.0,25.0,9.0,0.0,1.0,2190.0,0.14,-0.01,0.06,-0.02,-0.01,0.32,357.94,60.38,64.87,8.67,-4.4,2.11,3,1156
3,104921.0,125.0,17.0,0.0,1.0,1573.0,-0.03,-0.04,0.08,-0.02,-0.04,0.19,354.25,57.06,68.19,8.2,-4.98,2.06,3,1156
3,105139.0,2786.0,9.0,23.0,3.0,2201.0,-0.44,0.0,-0.18,0.0,0.0,-0.28,354.44,57.31,68.69,7.81,-4.92,1.73,3,1156
3,105355.0,2655.0,10.0,19.0,2.0,2135.0,0.76,0.17,0.23,0.05,-0.0,-0.74,0.94,63.38,62.94,9.56,-3.67,2.23,3,1156
3,105573.0,413.0,9.0,1.0,1.0,1963.0,0.08,-0.03,0.14,0.02,0.05,-0.29,6.62,68.0,55.13,9.17,-3.04,2.23,3,1156
3,105787.0,26.0,7.0,0.0,2.0,2063.0,0.57,-0.18,0.14,-0.03,-0.03,0.0,7.94,68.81,51.94,9.72,-2.98,2.31,3,1156
