class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,461222.0,30.0,2412.0,0.0,0.0,1595.0,0.27,0.52,0.12,0.1,-0.04,1.29,22.12,59.19,86.37,8.7,-4.48,0.43,7,2282
1,461436.0,23.0,2651.0,1.0,1.0,2969.0,-0.01,0.07,0.36,0.1,0.04,0.78,8.13,46.19,85.56,7.01,-6.73,0.9,7,2282
1,461654.0,30.0,2157.0,1.0,0.0,1843.0,0.06,0.18,0.18,0.05,0.02,0.55,0.25,38.63,84.62,5.49,-7.5,1.0,7,2282
1,461870.0,34.0,14.0,0.0,0.0,1917.0,0.43,0.04,0.17,-0.05,0.04,-0.05,357.5,35.31,84.44,6.11,-7.91,0.95,7,2282
1,462085.0,43.0,17.0,5.0,1.0,1933.0,-1.11,0.03,0.17,-0.0,-0.09,-0.1,358.19,35.75,84.5,5.76,-7.81,0.95,7,2282
1,462304.0,26.0,2463.0,0.0,0.0,3035.0,0.07,0.03,0.11,0.01,0.0,-0.04,359.06,37.19,85.0,5.89,-7.73,0.89,7,2282
1,462521.0,26.0,2863.0,0.0,0.0,3335.0,-0.16,0.07,0.19,0.03,-0.0,-0.03,359.5,37.75,84.75,5.84,-7.64,0.9,7,2282
1,462737.0,25.0,2828.0,1.0,2.0,3384.0,-0.15,0.01,0.17,-0.02,-0.0,-0.0,359.56,37.81,84.5,5.83,-7.65,0.89,7,2282
1,462956.0,41.0,2859.0,0.0,2.0,3336.0,-0.08,0.01,0.08,-0.01,-0.01,-0.02,359.69,37.81,84.62,5.95,-7.67,0.85,7,2282
1,463175.0,23.0,2873.0,3.0,2.0,3355.0,-0.16,0.06,0.13,-0.0,-0.01,0.0,359.62,37.75,84.56,5.84,-7.63,0.84,7,2282
1,463396.0,29.0,2779.0,0.0,7.0,3270.0,-0.07,0.02,0.08,0.01,-0.0,-0.01,359.75,37.88,84.5,5.96,-7.66,0.85,7,2282
1,463614.0,31.0,2671.0,1.0,1.0,3175.0,-0.07,0.08,0.13,0.0,0.0,-0.02,359.81,37.94,84.37,5.96,-7.61,0.88,7,2282
