class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,427814.0,1215.0,27.0,9.0,0.0,1366.0,-0.89,-0.24,-0.08,-0.03,-0.03,-0.12,14.38,68.19,48.63,8.21,-2.95,2.31,14,4791
1,428031.0,1061.0,594.0,4.0,3.0,1975.0,-0.3,-0.12,0.09,-0.01,-0.04,0.05,14.56,68.75,50.19,8.83,-2.86,2.36,14,4791
1,428254.0,702.0,17.0,5.0,2.0,1369.0,0.72,-0.07,0.37,0.02,0.04,0.14,14.44,68.56,50.44,9.85,-2.84,2.66,14,4791
1,428471.0,52.0,21.0,13.0,1.0,1467.0,-0.43,-0.23,0.28,0.03,0.06,0.18,11.38,65.62,52.5,8.49,-3.45,2.74,14,4791
1,428690.0,25.0,9.0,0.0,9.0,2126.0,-0.21,-0.09,0.28,-0.01,0.03,0.08,10.06,64.25,53.31,8.62,-3.51,2.82,14,4791
1,428910.0,29.0,10.0,0.0,0.0,2167.0,-0.02,-0.11,0.08,-0.01,-0.01,-0.01,9.69,63.75,53.81,8.77,-3.61,2.62,14,4791
1,429133.0,29.0,11.0,19.0,0.0,2121.0,-0.08,-0.09,0.08,-0.01,-0.01,0.01,9.75,63.75,54.38,8.7,-3.62,2.61,14,4791
1,429350.0,30.0,11.0,0.0,0.0,2118.0,-0.07,-0.08,0.04,-0.01,-0.01,-0.0,9.63,63.69,54.44,8.7,-3.6,2.56,14,4791
1,429568.0,23.0,6.0,8.0,9.0,2118.0,-0.03,-0.09,0.01,-0.01,-0.01,0.0,9.63,63.75,54.56,8.76,-3.62,2.53,14,4791
1,429784.0,21.0,0.0,0.0,3.0,2157.0,-0.1,-0.14,-0.07,-0.05,-0.05,0.03,9.25,63.63,56.31,8.68,-3.76,2.32,14,4791
1,430001.0,24.0,6.0,0.0,21.0,2132.0,-0.01,-0.07,0.17,0.03,0.01,0.06,8.81,63.38,56.56,8.75,-3.73,2.59,14,4791
