class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,400645.0,38.0,17.0,1.0,1.0,1692.0,-0.35,0.05,0.11,-0.03,-0.05,-0.66,13.06,45.69,84.94,6.95,-6.71,0.6,3,1021
1,400867.0,31.0,17.0,0.0,0.0,1553.0,0.95,-0.01,0.03,0.13,0.13,-1.04,23.81,56.63,83.37,9.19,-5.28,0.67,3,1021
1,401086.0,25.0,17.0,0.0,1.0,1399.0,0.05,0.09,-0.23,0.07,0.03,-0.8,35.19,68.06,75.5,9.15,-3.45,0.68,3,1021
1,401303.0,29.0,17.0,0.0,0.0,1276.0,0.35,-0.01,0.01,0.01,0.0,-0.59,43.81,76.75,66.19,9.9,-2.06,0.91,3,1021
1,401520.0,25.0,8.0,0.0,1.0,1831.0,0.53,0.03,0.08,-0.0,-0.03,0.01,47.56,80.62,73.44,10.21,-1.49,0.53,3,1021
1,401737.0,31.0,18.0,1.0,0.0,1293.0,-0.22,0.01,0.37,0.07,0.1,0.13,44.06,77.19,68.25,9.33,-2.0,1.17,3,1021
1,401950.0,25.0,19.0,3.0,0.0,2140.0,-0.03,-0.01,0.03,0.01,0.02,-0.01,42.75,75.62,63.94,9.46,-2.19,1.1,3,1021
1,402170.0,26.0,9.0,0.0,8.0,2252.0,0.0,-0.05,-0.02,-0.0,-0.01,0.01,42.88,75.69,63.06,9.49,-2.21,1.07,3,1021
1,402389.0,26.0,5.0,0.0,6.0,2197.0,0.0,-0.02,0.0,0.01,0.01,-0.0,42.81,75.62,63.13,9.5,-2.18,1.1,3,1021
1,402608.0,24.0,7.0,1.0,1.0,2139.0,-0.01,-0.04,0.01,0.01,0.01,-0.02,42.88,75.69,62.56,9.49,-2.18,1.13,3,1021
1,402825.0,29.0,7.0,0.0,1.0,2185.0,0.0,-0.01,0.06,0.0,-0.0,-0.01,42.88,75.75,61.69,9.5,-2.13,1.2,3,1021
1,403041.0,28.0,7.0,0.0,0.0,2191.0,0.01,-0.02,0.08,0.03,0.01,-0.01,42.94,75.81,61.25,9.51,-2.12,1.23,3,1021
1,403257.0,30.0,11.0,0.0,0.0,2155.0,0.0,-0.01,0.03,0.01,0.01,-0.01,42.94,75.87,61.0,9.52,-2.08,1.18,3,1021
