class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,429025.0,0.0,19.0,0.0,2.0,2342.0,-0.62,0.23,0.36,-0.01,-0.05,1.1,15.88,52.88,85.5,8.05,-5.74,0.48,3,1025
1,429246.0,31.0,13.0,0.0,0.0,1757.0,0.31,0.07,-0.04,-0.01,-0.03,0.69,4.37,41.19,86.87,6.73,-7.32,0.35,3,1025
1,429465.0,25.0,10.0,0.0,3.0,2572.0,-0.65,0.0,0.29,0.05,0.16,0.47,357.5,34.06,86.19,4.84,-8.1,0.83,3,1025
1,429683.0,26.0,8.0,0.0,1.0,2505.0,0.6,0.14,0.18,-0.06,-0.33,-0.28,355.25,32.06,86.31,5.81,-8.14,0.7,3,1025
1,429905.0,557.0,7.0,2.0,3.0,2647.0,1.11,0.14,0.3,0.0,-0.03,-0.05,357.12,34.63,87.06,5.69,-8.01,0.31,3,1025
1,430126.0,584.0,216.0,1.0,0.0,2744.0,0.11,0.0,0.06,0.02,-0.01,0.0,357.06,34.56,87.06,5.65,-8.07,0.45,3,1025
1,430344.0,552.0,362.0,0.0,6.0,2719.0,0.17,0.08,0.14,0.02,-0.01,0.02,357.0,34.75,86.62,5.77,-7.95,0.6,3,1025
1,430568.0,621.0,1128.0,0.0,0.0,2431.0,-0.16,0.11,0.29,0.0,-0.02,-0.03,356.87,34.81,86.31,5.43,-7.92,0.8,3,1025
1,430786.0,597.0,1173.0,2.0,0.0,2383.0,0.06,0.0,0.06,-0.0,-0.0,-0.01,356.81,34.94,86.19,5.67,-7.99,0.59,3,1025
1,431008.0,591.0,1068.0,2.0,0.0,2392.0,0.05,-0.02,0.08,0.0,-0.0,-0.02,356.87,35.0,86.12,5.68,-8.03,0.62,3,1025
1,431222.0,566.0,1227.0,2.0,2.0,2405.0,-0.01,0.0,0.06,-0.01,0.0,0.03,356.94,35.06,86.06,5.61,-8.01,0.6,3,1025
1,431440.0,537.0,1124.0,2.0,2.0,2388.0,0.01,0.03,0.04,0.02,-0.01,0.01,356.81,34.94,86.06,5.63,-7.98,0.59,3,1025
1,431657.0,538.0,981.0,3.0,0.0,1783.0,0.24,-0.01,0.04,-0.01,0.0,0.01,356.94,35.0,86.06,5.87,-8.03,0.59,3,1025
1,431872.0,25.0,14.0,1.0,0.0,1844.0,0.51,-0.03,-0.02,0.03,0.18,0.21,355.94,33.63,85.69,5.92,-8.18,0.59,3,1025
1,432090.0,31.0,17.0,1.0,1.0,1855.0,-2.25,-0.07,0.15,-0.04,-0.06,0.05,354.62,31.62,84.75,2.9,-8.38,0.89,3,1025
